time ,strain(micro),F
5.53E-04,-3893.441069,2.551343382
0.0005536,-3895.015916,2.806843769
5.54E-04,-3896.60176,3.069902022
0.0005544,-3898.198015,3.340567462
5.55E-04,-3899.804086,3.618886571
0.0005552,-3901.419371,3.904902943
5.56E-04,-3903.04326,4.19865724
0.000556,-3904.675137,4.500187147
5.56E-04,-3906.31438,4.809527331
0.0005568,-3907.960361,5.126709401
5.57E-04,-3909.612447,5.451761867
0.0005576,-3911.27,5.78471011
5.58E-04,-3912.932379,6.125576344
0.0005584,-3914.598938,6.474379585
5.59E-04,-3916.26903,6.831135619
0.0005592,-3917.942004,7.195856981
5.60E-04,-3919.617209,7.568552922
0.00056,-3921.293991,7.949229391
5.60E-04,-3922.971697,8.33788901
0.0005608,-3924.649674,8.73453106
5.61E-04,-3926.327269,9.13915146
0.0005616,-3928.003832,9.551742754
5.62E-04,-3929.678714,9.972294102
0.0005624,-3931.351269,10.40079126
5.63E-04,-3933.020856,10.8372166
0.0005632,-3934.686835,11.28154906
5.64E-04,-3936.348575,11.73376418
0.000564,-3938.005447,12.19383409
5.64E-04,-3939.656831,12.66172751
0.0005648,-3941.302112,13.13740974
5.65E-04,-3942.940683,13.62084269
0.0005656,-3944.571948,14.11198489
5.66E-04,-3946.195316,14.61079147
0.0005664,-3947.810208,15.11721421
5.67E-04,-3949.416056,15.63120153
0.0005672,-3951.012302,16.15269852
5.68E-04,-3952.5984,16.68164695
0.000568,-3954.173816,17.21798531
5.68E-04,-3955.73803,17.76164882
0.0005688,-3957.290536,18.31256945
5.69E-04,-3958.830841,18.87067597
0.0005696,-3960.358468,19.43589396
5.70E-04,-3961.872956,20.00814587
0.0005704,-3963.37386,20.58735102
5.71E-04,-3964.860752,21.17342566
0.0005712,-3966.333221,21.766283
5.72E-04,-3967.790875,22.36583325
0.000572,-3969.233339,22.97198368
5.72E-04,-3970.660259,23.58463863
0.0005728,-3972.0713,24.20369961
5.73E-04,-3973.466146,24.82906527
0.0005736,-3974.844505,25.46063154
5.74E-04,-3976.206103,26.0982916
0.0005744,-3977.550689,26.74193598
5.75E-04,-3978.878034,27.39145263
0.0005752,-3980.187932,28.04672691
5.76E-04,-3981.480201,28.7076417
0.000576,-3982.754679,29.37407747
5.76E-04,-3984.011232,30.04591228
0.0005768,-3985.249747,30.7230219
5.77E-04,-3986.470137,31.40527986
0.0005776,-3987.672341,32.09255747
5.78E-04,-3988.85632,32.78472395
0.0005784,-3990.022064,33.48164646
5.79E-04,-3991.169585,34.18319017
0.0005792,-3992.298926,34.88921832
5.80E-04,-3993.410151,35.59959233
0.00058,-3994.503354,36.3141718
5.80E-04,-3995.578654,37.03281466
0.0005808,-3996.636198,37.75537717
5.81E-04,-3997.676158,38.48171404
0.0005816,-3998.698736,39.21167848
5.82E-04,-3999.704158,39.94512228
0.0005824,-4000.69268,40.68189587
5.83E-04,-4001.664584,41.42184842
0.0005832,-4002.620179,42.1648279
5.84E-04,-4003.559804,42.91068113
0.000584,-4004.483822,43.6592539
5.84E-04,-4005.392627,44.410391
0.0005848,-4006.286637,45.16393634
5.85E-04,-4007.1663,45.91973298
0.0005856,-4008.03209,46.67762323
5.86E-04,-4008.88451,47.43744871
0.0005864,-4009.724087,48.19905044
5.87E-04,-4010.55138,48.96226891
0.0005872,-4011.366969,49.72694413
5.88E-04,-4012.171466,50.49291573
0.000588,-4012.965506,51.26002303
5.88E-04,-4013.749754,52.02810509
0.0005888,-4014.524896,52.7970008
5.89E-04,-4015.29165,53.56654896
0.0005896,-4016.050756,54.33658831
5.90E-04,-4016.80298,55.10695765
0.0005904,-4017.549115,55.87749588
5.91E-04,-4018.289976,56.64804205
0.0005912,-4019.026407,57.41843548
5.92E-04,-4019.759271,58.18851576
0.000592,-4020.48946,58.95812287
5.92E-04,-4021.217887,59.72709723
0.0005928,-4021.945489,60.49527974
5.93E-04,-4022.673227,61.26251185
0.0005936,-4023.402082,62.02863564
5.94E-04,-4024.13306,62.79349388
0.0005944,-4024.867189,63.55693004
5.95E-04,-4025.605514,64.31878842
0.0005952,-4026.349108,65.07891414
5.96E-04,-4027.099058,65.83715324
0.000596,-4027.856475,66.5933527
5.96E-04,-4028.622488,67.34736053
0.0005968,-4029.398247,68.09902577
5.97E-04,-4030.184918,68.8481986
0.0005976,-4030.983687,69.59473032
5.98E-04,-4031.795758,70.33847346
0.0005984,-4032.62235,71.07928179
5.99E-04,-4033.464703,71.81701035
0.0005992,-4034.324067,72.55151555
6.00E-04,-4035.201714,73.28265513
0.0006,-4036.098926,74.01028828
6.00E-04,-4037.017002,74.73427561
0.0006008,-4037.957255,75.45447924
6.01E-04,-4038.92101,76.17076279
0.0006016,-4039.909606,76.88299146
6.02E-04,-4040.924395,77.59103201
0.0006024,-4041.966738,78.29475282
6.03E-04,-4043.038009,78.99402394
0.0006032,-4044.139592,79.68871707
6.04E-04,-4045.272881,80.37870562
0.000604,-4046.439279,81.06386471
6.04E-04,-4047.640197,81.74407122
0.0006048,-4048.877056,82.41920381
6.05E-04,-4050.151281,83.08914289
0.0006056,-4051.464307,83.75377073
6.06E-04,-4052.817573,84.41297139
0.0006064,-4054.212524,85.06663078
6.07E-04,-4055.65061,85.71463668
0.0006072,-4057.133285,86.35687873
6.08E-04,-4058.662007,86.99324845
0.000608,-4060.238235,87.62363928
6.08E-04,-4061.863431,88.24794653
0.0006088,-4063.539061,88.86606746
6.09E-04,-4065.266587,89.47790123
0.0006096,-4067.047476,90.08334892
6.10E-04,-4068.88319,90.68231358
0.0006104,-4070.775194,91.27470016
6.11E-04,-4072.724948,91.86041557
0.0006112,-4074.73391,92.43936866
6.12E-04,-4076.803536,93.01147023
0.000612,-4078.935277,93.57663302
6.12E-04,-4081.130581,94.13477171
0.0006128,-4083.390887,94.68580294
6.13E-04,-4085.717632,95.22964526
0.0006136,-4088.112245,95.76621918
6.14E-04,-4090.576146,96.29544715
0.0006144,-4093.11075,96.81725352
6.15E-04,-4095.71746,97.33156459
0.0006152,-4098.397672,97.83830855
6.16E-04,-4101.152771,98.33741551
0.000616,-4103.984131,98.82881749
6.16E-04,-4106.893115,99.3124484
0.0006168,-4109.881073,99.78824401
6.17E-04,-4112.949344,100.256142
0.0006176,-4116.099251,100.7160819
6.18E-04,-4119.332104,101.168005
0.0006184,-4122.649198,101.6118546
6.19E-04,-4126.051813,102.0475758
0.0006192,-4129.54121,102.4751154
6.20E-04,-4133.118637,102.894422
0.00062,-4136.785321,103.3054463
6.20E-04,-4140.542473,103.7081403
0.0006208,-4144.391282,104.1024581
6.21E-04,-4148.332921,104.4883555
0.0006216,-4152.368539,104.8657901
6.22E-04,-4156.499266,105.234721
0.0006224,-4160.726209,105.5951091
6.23E-04,-4165.050454,105.9469173
0.0006232,-4169.473062,106.2901097
6.24E-04,-4173.995072,106.6246524
0.000624,-4178.617496,106.950513
6.24E-04,-4183.341323,107.2676608
0.0006248,-4188.167516,107.5760669
6.25E-04,-4193.09701,107.8757036
0.0006256,-4198.130714,108.1665451
6.26E-04,-4203.269507,108.4485671
0.0006264,-4208.514243,108.721747
6.27E-04,-4213.865744,108.9860634
0.0006272,-4219.324803,109.2414969
6.28E-04,-4224.892183,109.4880292
0.000628,-4230.568614,109.7256437
6.28E-04,-4236.354796,109.9543254
0.0006288,-4242.251396,110.1740605
6.29E-04,-4248.259047,110.3848369
0.0006296,-4254.37835,110.5866439
6.30E-04,-4260.609871,110.7794722
0.0006304,-4266.95414,110.9633139
6.31E-04,-4273.411652,111.1381624
0.0006312,-4279.982866,111.3040128
6.32E-04,-4286.668205,111.4608614
0.000632,-4293.468053,111.6087058
6.32E-04,-4300.382757,111.747545
0.0006328,-4307.412626,111.8773794
6.33E-04,-4314.55793,111.9982107
0.0006336,-4321.818897,112.1100418
6.34E-04,-4329.195718,112.2128772
0.0006344,-4336.688543,112.3067223
6.35E-04,-4344.297477,112.3915841
0.0006352,-4352.022589,112.4674707
6.36E-04,-4359.863902,112.5343915
0.000636,-4367.821397,112.5923571
6.36E-04,-4375.895014,112.6413793
0.0006368,-4384.084647,112.6814714
6.37E-04,-4392.390147,112.7126474
0.0006376,-4400.811321,112.7349231
6.38E-04,-4409.347931,112.7483149
0.0006384,-4417.999694,112.7528408
6.39E-04,-4426.766281,112.7485199
0.0006392,-4435.647319,112.7353721
6.40E-04,-4444.642386,112.713419
0.00064,-4453.751016,112.6826829
6.40E-04,-4462.972697,112.6431875
0.0006408,-4472.306866,112.5949573
6.41E-04,-4481.752917,112.5380183
0.0006416,-4491.310195,112.4723973
6.42E-04,-4500.977996,112.3981224
0.0006424,-4510.755572,112.3152225
6.43E-04,-4520.642124,112.2237279
0.0006432,-4530.636804,112.1236697
6.44E-04,-4540.73872,112.0150802
0.000644,-4550.946928,111.8979927
6.44E-04,-4561.260438,111.7724415
0.0006448,-4571.67821,111.638462
6.45E-04,-4582.199157,111.4960906
0.0006456,-4592.822142,111.3453646
6.46E-04,-4603.545983,111.1863225
0.0006464,-4614.369445,111.0190036
6.47E-04,-4625.29125,110.8434483
0.0006472,-4636.310068,110.659698
6.48E-04,-4647.424523,110.4677949
0.000648,-4658.633192,110.2677824
6.48E-04,-4669.934602,110.0597046
0.0006488,-4681.327235,109.8436068
6.49E-04,-4692.809525,109.6195351
0.0006496,-4704.379859,109.3875364
6.50E-04,-4716.036579,109.1476588
0.0006504,-4727.77798,108.8999512
6.51E-04,-4739.602309,108.6444633
0.0006512,-4751.507772,108.3812458
6.52E-04,-4763.492526,108.1103503
0.000652,-4775.554685,107.8318292
6.52E-04,-4787.69232,107.5457358
0.0006528,-4799.903456,107.2521244
6.53E-04,-4812.186076,106.95105
0.0006536,-4824.538121,106.6425685
6.54E-04,-4836.957489,106.3267367
0.0006544,-4849.442037,106.003612
6.55E-04,-4861.98958,105.673253
0.0006552,-4874.597893,105.3357189
6.56E-04,-4887.264713,104.9910696
0.000656,-4899.987737,104.6393661
6.56E-04,-4912.764623,104.28067
0.0006568,-4925.592991,103.9150437
6.57E-04,-4938.470426,103.5425504
0.0006576,-4951.394477,103.1632541
6.58E-04,-4964.362655,102.7772195
0.0006584,-4977.372438,102.3845122
6.59E-04,-4990.421273,101.9851984
0.0006592,-5003.506569,101.5793451
6.60E-04,-5016.625707,101.16702
0.00066,-5029.776035,100.7482915
6.60E-04,-5042.954872,100.3232289
0.0006608,-5056.159507,99.89190201
6.61E-04,-5069.387201,99.45438141
0.0006616,-5082.635187,99.01073838
6.62E-04,-5095.900673,98.56104488
0.0006624,-5109.180839,98.10537355
6.63E-04,-5122.472844,97.64379769
0.0006632,-5135.773822,97.17639128
6.64E-04,-5149.080883,96.70322893
0.000664,-5162.391119,96.22438593
6.64E-04,-5175.701599,95.73993818
0.0006648,-5189.009375,95.24996223
6.65E-04,-5202.31148,94.75453523
0.0006656,-5215.604929,94.25373496
6.66E-04,-5228.886724,93.7476398
0.0006664,-5242.153849,93.23632875
6.67E-04,-5255.403277,92.71988137
0.0006672,-5268.631968,92.19837782
6.68E-04,-5281.83687,91.67189883
0.000668,-5295.014922,91.1405257
6.68E-04,-5308.163054,90.60434029
0.0006688,-5321.278187,90.06342499
6.69E-04,-5334.357238,89.51786277
0.0006696,-5347.397117,88.9677371
6.70E-04,-5360.39473,88.41313199
0.0006704,-5373.346981,87.85413197
6.71E-04,-5386.250772,87.29082208
0.0006712,-5399.103004,86.72328786
6.72E-04,-5411.900579,86.15161533
0.000672,-5424.640403,85.57589101
6.72E-04,-5437.319382,84.99620189
0.0006728,-5449.934429,84.41263543
6.73E-04,-5462.482462,83.82527954
0.0006736,-5474.960407,83.2342226
6.74E-04,-5487.365196,82.63955341
0.0006744,-5499.693773,82.0413612
6.75E-04,-5511.94309,81.43973565
0.0006752,-5524.110113,80.83476683
6.76E-04,-5536.191821,80.22654521
0.000676,-5548.185207,79.61516168
6.76E-04,-5560.08728,79.0007075
0.0006768,-5571.895064,78.38327431
6.77E-04,-5583.605604,77.76295411
0.0006776,-5595.215962,77.13983927
6.78E-04,-5606.723221,76.51402249
0.0006784,-5618.124487,75.88559681
6.79E-04,-5629.416886,75.25465562
0.0006792,-5640.597571,74.62129258
6.80E-04,-5651.663719,73.98560169
0.00068,-5662.612533,73.34767724
6.80E-04,-5673.441243,72.70761379
0.0006808,-5684.147108,72.06550616
6.81E-04,-5694.727419,71.42144947
0.0006816,-5705.179495,70.77553905
6.82E-04,-5715.500687,70.12787047
0.0006824,-5725.688382,69.47853954
6.83E-04,-5735.739997,68.82764227
0.0006832,-5745.652988,68.17527486
6.84E-04,-5755.424844,67.5215337
0.000684,-5765.053095,66.86651536
6.84E-04,-5774.535305,66.21031655
0.0006848,-5783.86908,65.55303414
6.85E-04,-5793.052066,64.89476512
0.0006856,-5802.08195,64.2356066
6.86E-04,-5810.956461,63.57565578
0.0006864,-5819.67337,62.91500995
6.87E-04,-5828.230493,62.25376647
0.0006872,-5836.625692,61.59202277
6.88E-04,-5844.856873,60.92987628
0.000688,-5852.921988,60.26742449
6.88E-04,-5860.819039,59.60476487
0.0006888,-5868.546072,58.94199488
6.89E-04,-5876.101186,58.27921197
0.0006896,-5883.482526,57.61651351
6.90E-04,-5890.688291,56.95399685
0.0006904,-5897.716727,56.2917592
6.91E-04,-5904.566134,55.62989773
0.0006912,-5911.234865,54.96850943
6.92E-04,-5917.721322,54.30769119
0.000692,-5924.023965,53.64753973
6.92E-04,-5930.141304,52.98815159
0.0006928,-5936.071906,52.3296231
6.93E-04,-5941.814392,51.67205038
0.0006936,-5947.367437,51.01552931
6.94E-04,-5952.729774,50.36015551
0.0006944,-5957.900191,49.7060243
6.95E-04,-5962.877532,49.05323071
0.0006952,-5967.660699,48.40186943
6.96E-04,-5972.248649,47.75203482
0.000696,-5976.640399,47.10382084
6.96E-04,-5980.835021,46.45732107
0.0006968,-5984.831647,45.81262868
6.97E-04,-5988.629464,45.16983637
0.0006976,-5992.22772,44.52903639
6.98E-04,-5995.625719,43.8903205
0.0006984,-5998.822824,43.25377995
6.99E-04,-6001.818456,42.61950543
0.0006992,-6004.612095,41.98758708
7.00E-04,-6007.203278,41.35811444
0.0007,-6009.591599,40.73117646
7.00E-04,-6011.776713,40.10686142
0.0007008,-6013.758329,39.48525695
7.01E-04,-6015.536218,38.86644998
0.0007016,-6017.110205,38.25052672
7.02E-04,-6018.480172,37.63757266
0.0007024,-6019.646061,37.02767248
7.03E-04,-6020.607867,36.4209101
0.0007032,-6021.365643,35.81736859
7.04E-04,-6021.919499,35.21713018
0.000704,-6022.269597,34.62027624
7.04E-04,-6022.416159,34.02688721
0.0007048,-6022.359456,33.43704261
7.05E-04,-6022.099816,32.85082101
0.0007056,-6021.637622,32.26829999
7.06E-04,-6020.973307,31.68955613
0.0007064,-6020.107357,31.11466495
7.07E-04,-6019.040311,30.54370094
0.0007072,-6017.772759,29.97673747
7.08E-04,-6016.305339,29.41384681
0.000708,-6014.638743,28.85510008
7.08E-04,-6012.773707,28.30056723
0.0007088,-6010.71102,27.75031704
7.09E-04,-6008.451514,27.20441703
0.0007096,-6005.996072,26.66293349
7.10E-04,-6003.345619,26.12593146
0.0007104,-6000.501127,25.59347466
7.11E-04,-5997.463612,25.06562548
0.0007112,-5994.234132,24.54244498
7.12E-04,-5990.813789,24.02399286
0.000712,-5987.203724,23.5103274
7.12E-04,-5983.405121,23.00150547
0.0007128,-5979.419202,22.49758251
7.13E-04,-5975.247225,21.99861249
0.0007136,-5970.89049,21.50464789
7.14E-04,-5966.35033,21.01573968
0.0007144,-5961.628113,20.53193731
7.15E-04,-5956.725243,20.05328867
0.0007152,-5951.643156,19.57984008
7.16E-04,-5946.38332,19.11163628
0.000716,-5940.947234,18.64872039
7.16E-04,-5935.336425,18.19113391
0.0007168,-5929.552452,17.73891667
7.17E-04,-5923.596899,17.29210687
0.0007176,-5917.471375,16.850741
7.18E-04,-5911.177517,16.41485388
0.0007184,-5904.716983,15.98447859
7.19E-04,-5898.091457,15.5596465
0.0007192,-5891.30264,15.14038724
7.20E-04,-5884.352257,14.72672867
0.00072,-5877.242051,14.31869691
7.20E-04,-5869.973781,13.91631627
0.0007208,-5862.549224,13.51960931
7.21E-04,-5854.970174,13.12859675
0.0007216,-5847.238435,12.74329754
7.22E-04,-5839.355828,12.36372879
0.0007224,-5831.324183,11.9899058
7.23E-04,-5823.145341,11.62184202
0.0007232,-5814.821152,11.25954911
7.24E-04,-5806.353475,10.90303684
0.000724,-5797.744174,10.55231317
7.24E-04,-5788.995119,10.2073842
0.0007248,-5780.108186,9.868254202
7.25E-04,-5771.085251,9.534925581
0.0007256,-5761.928193,9.207398906
7.26E-04,-5752.638892,8.8856729
0.0007264,-5743.219228,8.569744442
7.27E-04,-5733.671077,8.259608576
0.0007272,-5723.996313,7.955258508
7.28E-04,-5714.196806,7.656685619
0.000728,-5704.274421,7.363879467
7.28E-04,-5694.231014,7.076827796
0.0007288,-5684.068436,6.795516546
7.29E-04,-5673.788528,6.519929861
0.0007296,-5663.39312,6.250050103
7.30E-04,-5652.884033,5.98585786
0.0007304,-5642.263073,5.727331963
7.31E-04,-5631.532035,5.474449497
0.0007312,-5620.692698,5.227185819
7.32E-04,-5609.746827,4.985514571
0.000732,-5598.696167,4.749407703
7.32E-04,-5587.54245,4.518835483
0.0007328,-5576.287386,4.293766526
7.33E-04,-5564.932666,4.074167807
0.0007336,-5553.479962,3.860004686
7.34E-04,-5541.930922,3.651240929
0.0007344,-5530.287174,3.447838733
7.35E-04,-5518.55032,3.24975875
0.0007352,-5506.721939,3.056960112
7.36E-04,-5494.803586,2.869400457
0.000736,-5482.796787,2.687035958
7.36E-04,-5470.703044,2.509821349
0.0007368,-5458.52383,2.337709957
7.37E-04,-5446.260589,2.17065373
0.0007376,-5433.914737,2.008603266
7.38E-04,-5421.487659,1.851507851
0.0007384,-5408.98071,1.699315484
7.39E-04,-5396.395215,1.551972918
0.0007392,-5383.732464,1.409425686
7.40E-04,-5370.993716,1.271618142
0.00074,-5358.180198,1.138493494
7.40E-04,-5345.293101,1.009993843
0.0007408,-5332.333584,0.886060213
7.41E-04,-5319.30277,0.766632598
0.0007416,-5306.201747,0.651649992
7.42E-04,-5293.031566,0.541050432
0.0007424,-5279.793244,0.434771036
7.43E-04,-5266.487761,0.332748043
0.0007432,-5253.11606,0.234916853
7.44E-04,-5239.679045,0.141212068
0.000744,-5226.177586,0.051567531
7.44E-04,-5212.612513,-0.03408363
0.0007448,-5198.984617,-0.11580896
7.45E-04,-5185.294654,-0.19367664
0.0007456,-5171.543338,-0.267755438
7.46E-04,-5157.731348,-0.338114672
0.0007464,-5143.859322,-0.404824163
7.47E-04,-5129.92786,-0.467954197
0.0007472,-5115.937523,-0.527575479
7.48E-04,-5101.888833,-0.583759088
0.000748,-5087.782274,-0.636576441
7.48E-04,-5073.618291,-0.686099243
0.0007488,-5059.397289,-0.732399447
7.49E-04,-5045.119636,-0.775549214
0.0007496,-5030.785661,-0.815620863
7.50E-04,-5016.395654,-0.852686836
0.0007504,-5001.949866,-0.886819652
7.51E-04,-4987.448513,-0.918091866
0.0007512,-4972.891771,-0.946576026
7.52E-04,-4958.279777,-0.972344631
0.000752,-4943.612634,-0.995470094
7.52E-04,-4928.890405,-1.016024695
0.0007528,-4914.113119,-1.034080547
7.53E-04,-4899.280767,-1.049709551
0.0007536,-4884.393303,-1.062983358
7.54E-04,-4869.450649,-1.073973332
0.0007544,-4854.452688,-1.08275051
7.55E-04,-4839.39927,-1.089385564
0.0007552,-4824.290211,-1.093948764
7.56E-04,-4809.125292,-1.096509943
0.000756,-4793.904262,-1.097138458
7.56E-04,-4778.626837,-1.095903159
0.0007568,-4763.2927,-1.092872349
7.57E-04,-4747.901502,-1.088113756
0.0007576,-4732.452864,-1.081694498
7.58E-04,-4716.946377,-1.07368105
0.0007584,-4701.381599,-1.064139211
7.59E-04,-4685.758062,-1.05313408
0.0007592,-4670.075268,-1.040730019
7.60E-04,-4654.332691,-1.02699063
0.00076,-4638.529777,-1.011978724
7.60E-04,-4622.665946,-0.995756295
0.0007608,-4606.740593,-0.978384495
7.61E-04,-4590.753085,-0.959923608
0.0007616,-4574.702767,-0.940433027
7.62E-04,-4558.588959,-0.91997123
0.0007624,-4542.410958,-0.898595761
7.63E-04,-4526.168038,-0.876363205
0.0007632,-4509.859453,-0.853329169
7.64E-04,-4493.484435,-0.829548268
0.000764,-4477.042196,-0.805074099
7.64E-04,-4460.531929,-0.779959232
0.0007648,-4443.952809,-0.75425519
7.65E-04,-4427.303992,-0.728012436
0.0007656,-4410.584619,-0.701280358
7.66E-04,-4393.793813,-0.674107257
0.0007664,-4376.930684,-0.646540338
7.67E-04,-4359.994325,-0.618625696
0.0007672,-4342.983818,-0.590408308
7.68E-04,-4325.898231,-0.561932026
0.000768,-4308.736622,-0.533239568
7.68E-04,-4291.498035,-0.504372512
0.0007688,-4274.181506,-0.475371293
7.69E-04,-4256.786062,-0.446275196
0.0007696,-4239.310722,-0.417122355
7.70E-04,-4221.754495,-0.387949747
0.0007704,-4204.116388,-0.358793199
7.71E-04,-4186.395398,-0.329687379
0.0007712,-4168.590519,-0.300665801
7.72E-04,-4150.700743,-0.271760827
0.000772,-4132.725056,-0.243003669
7.72E-04,-4114.662445,-0.214424392
0.0007728,-4096.511892,-0.186051921
7.73E-04,-4078.272384,-0.157914042
0.0007736,-4059.942904,-0.130037414
7.74E-04,-4041.52244,-0.10244757
0.0007744,-4023.00998,-0.07516893
7.75E-04,-4004.404518,-0.048224807
0.0007752,-3985.70505,-0.021637419
7.76E-04,-3966.910579,0.004572105
0.000776,-3948.020113,0.03038371
7.76E-04,-3929.032669,0.055778404
0.0007768,-3909.947269,0.080738247
7.77E-04,-3890.762947,0.105246336
0.0007776,-3871.478744,0.129286793
7.78E-04,-3852.093713,0.15284475
0.0007784,-3832.60692,0.175906333
7.79E-04,-3813.017441,0.198458648
0.0007792,-3793.324366,0.220489765
7.80E-04,-3773.526799,0.2419887
0.00078,-3753.62386,0.262945399
7.80E-04,-3733.614684,0.28335072
0.0007808,-3713.498422,0.303196416
7.81E-04,-3693.274244,0.322475116
0.0007816,-3672.941338,0.341180306
7.82E-04,-3652.498909,0.359306311
0.0007824,-3631.946184,0.376848274
7.83E-04,-3611.282411,0.39380214
0.0007832,-3590.506858,0.41016463
7.84E-04,-3569.618816,0.425933228
0.000784,-3548.617598,0.441106155
7.84E-04,-3527.502542,0.45568235
0.0007848,-3506.27301,0.469661453
7.85E-04,-3484.928387,0.483043779
0.0007856,-3463.468087,0.495830298
7.86E-04,-3441.891549,0.50802262
0.0007864,-3420.198237,0.519622964
7.87E-04,-3398.387647,0.530634146
0.0007872,-3376.459299,0.541059553
7.88E-04,-3354.412745,0.550903123
0.000788,-3332.247565,0.560169324
7.88E-04,-3309.963368,0.568863136
0.0007888,-3287.559796,0.576990023
7.89E-04,-3265.036521,0.58455592
0.0007896,-3242.393246,0.591567209
7.90E-04,-3219.629706,0.598030698
0.0007904,-3196.74567,0.603953601
7.91E-04,-3173.740938,0.60934352
0.0007912,-3150.615346,0.614208423
7.92E-04,-3127.36876,0.618556623
0.000792,-3104.001084,0.622396762
7.92E-04,-3080.512254,0.625737792
0.0007928,-3056.902241,0.628588952
7.93E-04,-3033.171053,0.630959752
0.0007936,-3009.318731,0.632859955
7.94E-04,-2985.345353,0.634299558
0.0007944,-2961.251033,0.635288776
7.95E-04,-2937.035921,0.635838021
0.0007952,-2912.700203,0.635957891
7.96E-04,-2888.244102,0.635659147
0.000796,-2863.667877,0.634952699
7.96E-04,-2838.971823,0.633849592
0.0007968,-2814.156275,0.632360989
7.97E-04,-2789.221602,0.630498154
0.0007976,-2764.168212,0.628272441
7.98E-04,-2738.996548,0.625695276
0.0007984,-2713.707092,0.622778146
7.99E-04,-2688.300362,0.619532581
0.0007992,-2662.776915,0.615970146
8.00E-04,-2637.137342,0.612102426
0.0008,-2611.382274,0.607941012
8.00E-04,-2585.512377,0.603497491
0.0008008,-2559.528354,0.598783433
8.01E-04,-2533.430946,0.593810381
0.0008016,-2507.220931,0.588589839
8.02E-04,-2480.89912,0.583133265
0.0008024,-2454.466364,0.577452054
8.03E-04,-2427.923548,0.571557535
0.0008032,-2401.271595,0.565460959
8.04E-04,-2374.51146,0.55917349
0.000804,-2347.644138,0.552706198
8.04E-04,-2320.670656,0.546070048
0.0008048,-2293.592076,0.539275896
8.05E-04,-2266.409496,0.532334478
0.0008056,-2239.124048,0.525256406
8.06E-04,-2211.736897,0.518052159
0.0008064,-2184.249244,0.510732078
8.07E-04,-2156.662319,0.503306361
0.0008072,-2128.97739,0.495785054
8.08E-04,-2101.195754,0.488178048
0.000808,-2073.318741,0.480495074
8.08E-04,-2045.347715,0.472745699
0.0008088,-2017.284068,0.46493932
8.09E-04,-1989.129225,0.457085158
0.0008096,-1960.884642,0.44919226
8.10E-04,-1932.551803,0.441269489
0.0008104,-1904.132223,0.433325527
8.11E-04,-1875.627446,0.425368865
0.0008112,-1847.039044,0.417407806
8.12E-04,-1818.36862,0.409450459
0.000812,-1789.6178,0.401504739
8.12E-04,-1760.788242,0.393578363
0.0008128,-1731.881626,0.385678848
8.13E-04,-1702.899662,0.377813512
0.0008136,-1673.844085,0.36998947
8.14E-04,-1644.716652,0.362213632
0.0008144,-1615.519148,0.354492704
8.15E-04,-1586.253381,0.346833186
0.0008152,-1556.921182,0.339241373
8.16E-04,-1527.524404,0.33172335
0.000816,-1498.064925,0.324284997
8.16E-04,-1468.544642,0.316931982
0.0008168,-1438.965475,0.309669769
8.17E-04,-1409.329362,0.30250361
0.0008176,-1379.638264,0.295438552
8.18E-04,-1349.89416,0.288479431
0.0008184,-1320.099047,0.281630875
8.19E-04,-1290.254941,0.274897306
0.0008192,-1260.363876,0.268282938
8.20E-04,-1230.427901,0.261791778
0.00082,-1200.449083,0.255427627
8.20E-04,-1170.429505,0.24919408
0.0008208,-1140.371264,0.243094531
8.21E-04,-1110.276471,0.237132165
0.0008216,-1080.147252,0.231309968
8.22E-04,-1049.985745,0.225630724
0.0008224,-1019.794102,0.220097015
8.23E-04,-989.5744867,0.214711225
0.0008232,-959.3290726,0.209475538
8.24E-04,-929.0600452,0.204391943
0.000824,-898.7695997,0.199462233
8.24E-04,-868.4599407,0.194688005
0.0008248,-838.1332819,0.190070666
8.25E-04,-807.7918447,0.185611429
0.0008256,-777.4378584,0.18131132
8.26E-04,-747.0735592,0.177171174
0.0008264,-716.7011895,0.173191641
8.27E-04,-686.3229976,0.169373187
0.0008272,-655.9412367,0.165716094
8.28E-04,-625.5581647,0.162220464
0.000828,-595.1760434,0.158886217
8.28E-04,-564.7971376,0.155713098
0.0008288,-534.4237153,0.152700678
8.29E-04,-504.0580462,0.149848351
0.0008296,-473.7024018,0.147155343
8.30E-04,-443.3590543,0.14462071
0.0008304,-413.0302767,0.142243341
8.31E-04,-382.7183414,0.140021961
0.0008312,-352.4255204,0.137955134
8.32E-04,-322.1540841,0.136041263
0.000832,-291.9063014,0.134278595
8.32E-04,-261.6844386,0.132665224
0.0008328,-231.4907593,0.13119909
8.33E-04,-201.3275234,0.129877985
0.0008336,-171.1969871,0.128699558
8.34E-04,-141.1014021,0.12766131
0.0008344,-111.0430151,0.126760607
8.35E-04,-81.02406754,0.125994676
0.0008352,-51.04679472,0.12536061
8.36E-04,-21.11342572,0.124855374
0.000836,8.773817243,0.124475805
8.36E-04,38.61271926,0.124218616
0.0008368,68.40107315,0.124080403
8.37E-04,98.13667988,0.124057644
0.0008376,127.817349,0.124146706
8.38E-04,157.4408991,0.124343848
0.0008384,187.0051582,0.124645225
8.39E-04,216.5079639,0.125046891
0.0008392,245.9471642,0.125544807
8.40E-04,275.3206176,0.126134839
0.00084,304.6261934,0.126812769
