time ,strain(micro),F
0.0005576,-5065.104093,7.223925171
5.58E-04,-5072.490341,7.662855239
0.0005584,-5079.833644,8.111912712
5.59E-04,-5087.128556,8.571109122
0.0005592,-5094.369638,9.04045168
5.60E-04,-5101.551456,9.519943246
0.00056,-5108.668591,10.00958231
5.60E-04,-5115.715639,10.50936297
0.0005608,-5122.687219,11.01927492
5.61E-04,-5129.57798,11.53930343
0.0005616,-5136.382599,12.06942934
5.62E-04,-5143.095794,12.60962905
0.0005624,-5149.712322,13.15987452
5.63E-04,-5156.22699,13.72013327
0.0005632,-5162.634654,14.29036838
5.64E-04,-5168.930228,14.87053848
0.000564,-5175.108689,15.46059778
5.64E-04,-5181.165077,16.06049609
0.0005648,-5187.094507,16.67017879
5.65E-04,-5192.892167,17.28958691
0.0005656,-5198.553328,17.91865707
5.66E-04,-5204.073346,18.5573216
0.0005664,-5209.447665,19.20550848
5.67E-04,-5214.671826,19.86314143
0.0005672,-5219.741469,20.5301399
5.68E-04,-5224.652338,21.20641912
0.000568,-5229.400284,21.89189017
5.68E-04,-5233.981271,22.58645997
0.0005688,-5238.391382,23.29003134
5.69E-04,-5242.626818,24.00250307
0.0005696,-5246.683908,24.72376995
5.70E-04,-5250.559109,25.45372279
0.0005704,-5254.24901,26.19224855
5.71E-04,-5257.750342,26.93923034
0.0005712,-5261.059971,27.69454747
5.72E-04,-5264.174913,28.45807555
0.000572,-5267.092328,29.22968655
5.72E-04,-5269.809532,30.00924882
0.0005728,-5272.323993,30.79662722
5.73E-04,-5274.633338,31.59168314
0.0005736,-5276.735357,32.39427461
5.74E-04,-5278.628003,33.20425635
0.0005744,-5280.309396,34.02147983
5.75E-04,-5281.777828,34.84579341
0.0005752,-5283.031762,35.67704236
5.76E-04,-5284.069836,36.51506895
0.000576,-5284.890865,37.35971256
5.76E-04,-5285.493845,38.21080973
0.0005768,-5285.877952,39.06819429
5.77E-04,-5286.042545,39.93169739
0.0005776,-5285.987168,40.80114763
5.78E-04,-5285.711552,41.67637114
0.0005784,-5285.215614,42.55719167
5.79E-04,-5284.49946,43.44343066
0.0005792,-5283.563386,44.33490737
5.80E-04,-5282.407877,45.23143894
0.00058,-5281.03361,46.1328405
5.80E-04,-5279.441453,47.03892527
0.0005808,-5277.632464,47.94950462
5.81E-04,-5275.607893,48.86438822
0.0005816,-5273.369181,49.7833841
5.82E-04,-5270.917961,50.70629872
0.0005824,-5268.256053,51.63293715
5.83E-04,-5265.38547,52.56310308
0.0005832,-5262.308409,53.49659894
5.84E-04,-5259.027259,54.43322605
0.000584,-5255.544591,55.37278462
5.84E-04,-5251.863161,56.31507395
0.0005848,-5247.98591,57.25989242
5.85E-04,-5243.915957,58.20703768
0.0005856,-5239.656601,59.15630669
5.86E-04,-5235.211316,60.10749582
0.0005864,-5230.583752,61.06040094
5.87E-04,-5225.777727,62.01481756
0.0005872,-5220.797231,62.97054084
5.88E-04,-5215.646417,63.92736576
0.000588,-5210.329601,64.88508715
5.88E-04,-5204.85126,65.84349983
0.0005888,-5199.216023,66.80239866
5.89E-04,-5193.428674,67.76157862
0.0005896,-5187.494145,68.72083496
5.90E-04,-5181.417512,69.67996319
0.0005904,-5175.203989,70.63875927
5.91E-04,-5168.858932,71.59701958
0.0005912,-5162.387823,72.55454109
5.92E-04,-5155.796275,73.51112141
0.000592,-5149.090023,74.46655883
5.92E-04,-5142.274921,75.42065247
0.0005928,-5135.356937,76.37320228
5.93E-04,-5128.342146,77.32400918
0.0005936,-5121.236729,78.27287506
5.94E-04,-5114.046966,79.21960293
0.0005944,-5106.779227,80.16399692
5.95E-04,-5099.439976,81.10586238
0.0005952,-5092.035757,82.04500595
5.96E-04,-5084.573192,82.98123558
0.000596,-5077.058977,83.91436065
5.96E-04,-5069.499874,84.844192
0.0005968,-5061.902707,85.77054198
5.97E-04,-5054.274357,86.6932245
0.0005976,-5046.621753,87.61205512
5.98E-04,-5038.951872,88.52685108
0.0005984,-5031.271729,89.43743133
5.99E-04,-5023.588371,90.34361663
0.0005992,-5015.908875,91.24522952
6.00E-04,-5008.240339,92.14209444
0.0006,-5000.58988,93.03403774
6.00E-04,-4992.964623,93.92088771
0.0006008,-4985.371699,94.80247464
6.01E-04,-4977.81824,95.67863084
0.0006016,-4970.31137,96.54919068
6.02E-04,-4962.858203,97.41399065
0.0006024,-4955.465836,98.27286933
6.03E-04,-4948.14134,99.1256675
0.0006032,-4940.891763,99.97222809
6.04E-04,-4933.724115,100.8123963
0.000604,-4926.64537,101.6460194
6.04E-04,-4919.662454,102.4729471
0.0006048,-4912.782247,103.2930315
6.05E-04,-4906.011573,104.1061266
0.0006056,-4899.357195,104.912089
6.06E-04,-4892.825812,105.7107777
0.0006064,-4886.424052,106.5020538
6.07E-04,-4880.158469,107.285781
0.0006072,-4874.035537,108.0618252
6.08E-04,-4868.061646,108.8300548
0.000608,-4862.243095,109.5903405
6.08E-04,-4856.586092,110.3425555
0.0006088,-4851.096745,111.0865754
6.09E-04,-4845.78106,111.8222781
0.0006096,-4840.644936,112.549544
6.10E-04,-4835.694164,113.268256
0.0006104,-4830.934416,113.9782992
6.11E-04,-4826.371248,114.6795613
0.0006112,-4822.010095,115.3719325
6.12E-04,-4817.856262,116.0553051
0.000612,-4813.914927,116.7295741
6.12E-04,-4810.191135,117.3946368
0.0006128,-4806.689796,118.050393
6.13E-04,-4803.415677,118.6967447
0.0006136,-4800.373406,119.3335966
6.14E-04,-4797.567464,119.9608554
0.0006144,-4795.002186,120.5784305
6.15E-04,-4792.681753,121.1862336
0.0006152,-4790.610197,121.7841787
6.16E-04,-4788.791392,122.3721822
0.000616,-4787.229054,122.9501627
6.16E-04,-4785.926742,123.5180413
0.0006168,-4784.887851,124.0757415
6.17E-04,-4784.115612,124.6231888
0.0006176,-4783.613095,125.1603112
6.18E-04,-4783.383198,125.687039
0.0006184,-4783.428656,126.2033047
6.19E-04,-4783.752031,126.7090431
0.0006192,-4784.355717,127.2041911
6.20E-04,-4785.241935,127.6886881
0.00062,-4786.412736,128.1624754
6.20E-04,-4787.869998,128.6254967
0.0006208,-4789.615423,129.0776979
6.21E-04,-4791.650542,129.5190269
0.0006216,-4793.976711,129.9494338
6.22E-04,-4796.595113,130.3688711
0.0006224,-4799.506754,130.777293
6.23E-04,-4802.712469,131.1746561
0.0006232,-4806.212918,131.560919
6.24E-04,-4810.008587,131.9360424
0.000624,-4814.09979,132.2999891
6.24E-04,-4818.486668,132.6527238
0.0006248,-4823.169191,132.9942134
6.25E-04,-4828.147158,133.3244267
0.0006256,-4833.420198,133.6433346
6.26E-04,-4838.987774,133.95091
0.0006264,-4844.849177,134.2471275
6.27E-04,-4851.003535,134.5319641
0.0006272,-4857.449813,134.8053983
6.28E-04,-4864.186809,135.067411
0.000628,-4871.213164,135.3179846
6.28E-04,-4878.527356,135.5571035
0.0006288,-4886.127708,135.7847543
6.29E-04,-4894.012386,136.000925
0.0006296,-4902.179402,136.2056058
6.30E-04,-4910.62662,136.3987887
0.0006304,-4919.351751,136.5804673
6.31E-04,-4928.352363,136.7506374
0.0006312,-4937.625876,136.9092963
6.32E-04,-4947.169572,137.0564432
0.000632,-4956.980593,137.1920792
6.32E-04,-4967.055945,137.316207
0.0006328,-4977.392499,137.4288312
6.33E-04,-4987.986999,137.529958
0.0006336,-4998.836058,137.6195954
6.34E-04,-5009.936167,137.6977532
0.0006344,-5021.283695,137.764443
6.35E-04,-5032.874892,137.8196777
0.0006352,-5044.705895,137.8634724
6.36E-04,-5056.772728,137.8958435
0.000636,-5069.071308,137.9168092
6.36E-04,-5081.597445,137.9263895
0.0006368,-5094.346851,137.9246059
6.37E-04,-5107.315137,137.9114814
0.0006376,-5120.497822,137.8870409
6.38E-04,-5133.890333,137.8513109
0.0006384,-5147.488011,137.8043192
6.39E-04,-5161.286114,137.7460955
0.0006392,-5175.279819,137.6766711
6.40E-04,-5189.464229,137.5960785
0.00064,-5203.834373,137.5043522
6.40E-04,-5218.385213,137.4015281
0.0006408,-5233.111647,137.2876435
6.41E-04,-5248.008512,137.1627374
0.0006416,-5263.070588,137.0268503
6.42E-04,-5278.292602,136.880024
0.0006424,-5293.669234,136.7223022
6.43E-04,-5309.195117,136.5537296
0.0006432,-5324.864844,136.3743529
6.44E-04,-5340.67297,136.1842197
0.000644,-5356.614017,135.9833796
6.44E-04,-5372.682478,135.7718832
0.0006448,-5388.87282,135.5497828
6.45E-04,-5405.17949,135.3171319
0.0006456,-5421.596915,135.0739856
6.46E-04,-5438.11951,134.8204004
0.0006464,-5454.741678,134.556434
6.47E-04,-5471.457818,134.2821455
0.0006472,-5488.262325,133.9975955
6.48E-04,-5505.149596,133.7028458
0.000648,-5522.114033,133.3979597
6.48E-04,-5539.150047,133.0830016
0.0006488,-5556.252061,132.7580373
6.49E-04,-5573.414513,132.4231339
0.0006496,-5590.631864,132.0783597
6.50E-04,-5607.898594,131.7237845
0.0006504,-5625.209213,131.359479
6.51E-04,-5642.558261,130.9855154
0.0006512,-5659.940308,130.6019669
6.52E-04,-5677.349964,130.2089082
0.000652,-5694.78188,129.8064148
6.52E-04,-5712.230747,129.3945638
0.0006528,-5729.691305,128.9734332
6.53E-04,-5747.158343,128.5431022
0.0006536,-5764.626703,128.103651
6.54E-04,-5782.091282,127.6551612
0.0006544,-5799.547036,127.1977153
6.55E-04,-5816.988981,126.7313969
0.0006552,-5834.412199,126.2562908
6.56E-04,-5851.811838,125.7724827
0.000656,-5869.183114,125.2800594
6.56E-04,-5886.521317,124.7791088
0.0006568,-5903.82181,124.2697196
6.57E-04,-5921.080032,123.7519818
0.0006576,-5938.291502,123.225986
6.58E-04,-5955.451819,122.6918242
0.0006584,-5972.556665,122.1495891
6.59E-04,-5989.601806,121.5993742
0.0006592,-6006.583098,121.0412743
6.60E-04,-6023.496482,120.4753847
0.00066,-6040.33799,119.9018018
6.60E-04,-6057.103747,119.320623
0.0006608,-6073.789971,118.7319462
6.61E-04,-6090.392972,118.1358705
0.0006616,-6106.909159,117.5324956
6.62E-04,-6123.335037,116.9219222
0.0006624,-6139.667207,116.3042515
6.63E-04,-6155.902372,115.6795858
0.0006632,-6172.037332,115.048028
6.64E-04,-6188.06899,114.4096819
0.000664,-6203.994347,113.7646518
6.64E-04,-6219.810508,113.113043
0.0006648,-6235.514679,112.4549614
6.65E-04,-6251.104167,111.7905134
0.0006656,-6266.576384,111.1198065
6.66E-04,-6281.928842,110.4429485
0.0006664,-6297.159156,109.7600481
6.67E-04,-6312.265042,109.0712146
0.0006672,-6327.244321,108.3765578
6.68E-04,-6342.094912,107.6761883
0.000668,-6356.814837,106.9702172
6.68E-04,-6371.402216,106.2587563
0.0006688,-6385.855271,105.5419178
6.69E-04,-6400.172322,104.8198148
0.0006696,-6414.351787,104.0925606
6.70E-04,-6428.392178,103.3602692
0.0006704,-6442.292108,102.6230553
6.71E-04,-6456.050279,101.881034
0.0006712,-6469.66549,101.1343207
6.72E-04,-6483.136629,100.3830317
0.000672,-6496.462676,99.62728366
6.72E-04,-6509.642699,98.86719357
0.0006728,-6522.675853,98.10287905
6.73E-04,-6535.561377,97.33445817
0.0006736,-6548.298594,96.56204942
6.74E-04,-6560.88691,95.78577178
0.0006744,-6573.325807,95.00574462
6.75E-04,-6585.614847,94.22208778
0.0006752,-6597.753666,93.43492148
6.76E-04,-6609.741972,92.64436638
0.000676,-6621.579545,91.85054351
6.76E-04,-6633.266233,91.0535743
0.0006768,-6644.801949,90.25358056
6.77E-04,-6656.186671,89.45068445
0.0006776,-6667.420436,88.6450085
6.78E-04,-6678.50334,87.83667558
0.0006784,-6689.435536,87.02580891
6.79E-04,-6700.217228,86.21253201
0.0006792,-6710.848672,85.39696874
6.80E-04,-6721.330171,84.57924325
0.00068,-6731.662075,83.75947999
6.80E-04,-6741.844772,82.93780367
0.0006808,-6751.878695,82.1143393
6.81E-04,-6761.764309,81.28921212
0.0006816,-6771.502116,80.46254765
6.82E-04,-6781.092647,79.63447162
0.0006824,-6790.536463,78.80510997
6.83E-04,-6799.834151,77.97458887
0.0006832,-6808.986318,77.14303468
6.84E-04,-6817.993593,76.31057393
0.000684,-6826.856622,75.47733332
6.84E-04,-6835.576064,74.64343971
0.0006848,-6844.15259,73.80902008
6.85E-04,-6852.586882,72.97420154
0.0006856,-6860.879624,72.1391113
6.86E-04,-6869.031506,71.30387667
0.0006864,-6877.043218,70.46862499
6.87E-04,-6884.915449,69.6334837
0.0006872,-6892.64888,68.79858025
6.88E-04,-6900.244189,67.96404208
0.000688,-6907.70204,67.12999667
6.88E-04,-6915.023089,66.29657144
0.0006888,-6922.207975,65.46389377
6.89E-04,-6929.257319,64.63209097
0.0006896,-6936.171724,63.80129025
6.90E-04,-6942.95177,62.97161873
0.0006904,-6949.598016,62.14320335
6.91E-04,-6956.11099,61.31617092
0.0006912,-6962.491197,60.49064804
6.92E-04,-6968.739106,59.66676111
0.000692,-6974.85516,58.84463626
6.92E-04,-6980.839762,58.02439938
0.0006928,-6986.693282,57.20617604
6.93E-04,-6992.416053,56.39009149
0.0006936,-6998.008366,55.57627062
6.94E-04,-7003.470472,54.76483792
0.0006944,-7008.802581,53.95591749
6.95E-04,-7014.004855,53.14963295
0.0006952,-7019.077416,52.34610743
6.96E-04,-7024.020333,51.54546357
0.000696,-7028.833633,50.74782343
6.96E-04,-7033.517291,49.95330849
0.0006968,-7038.071231,49.16203961
6.97E-04,-7042.495329,48.37413699
0.0006976,-7046.789406,47.58972012
6.98E-04,-7050.953232,46.80890777
0.0006984,-7054.986525,46.03181793
6.99E-04,-7058.888947,45.25856776
0.0006992,-7062.660107,44.48927359
7.00E-04,-7066.299558,43.72405085
0.0007,-7069.806799,42.96301404
7.00E-04,-7073.181273,42.20627666
0.0007008,-7076.422369,41.45395123
7.01E-04,-7079.52942,40.70614918
0.0007016,-7082.501702,39.96298086
7.02E-04,-7085.338438,39.22455546
0.0007024,-7088.038794,38.49098098
7.03E-04,-7090.601884,37.7623642
0.0007032,-7093.026764,37.0388106
7.04E-04,-7095.31244,36.32042437
0.000704,-7097.457862,35.60730831
7.04E-04,-7099.461928,34.89956382
0.0007048,-7101.323486,34.19729083
7.05E-04,-7103.04133,33.50058779
0.0007056,-7104.614206,32.80955158
7.06E-04,-7106.040811,32.12427751
0.0007064,-7107.319793,31.44485924
7.07E-04,-7108.449752,30.77138874
0.0007072,-7109.429244,30.10395628
7.08E-04,-7110.256782,29.44265033
0.000708,-7110.930831,28.78755757
7.08E-04,-7111.449819,28.13876278
0.0007088,-7111.812132,27.49634888
7.09E-04,-7112.016117,26.86039682
0.0007096,-7112.060086,26.23098555
7.10E-04,-7111.942312,25.60819201
0.0007104,-7111.661039,24.99209103
7.11E-04,-7111.214475,24.38275536
0.0007112,-7110.600802,23.78025556
7.12E-04,-7109.818171,23.18466001
0.000712,-7108.864709,22.59603484
7.12E-04,-7107.738518,22.01444391
0.0007128,-7106.437679,21.43994875
7.13E-04,-7104.960253,20.87260857
0.0007136,-7103.304283,20.31248015
7.14E-04,-7101.467797,19.75961789
0.0007144,-7099.448811,19.21407369
7.15E-04,-7097.245329,18.67589699
0.0007152,-7094.855346,18.1451347
7.16E-04,-7092.276854,17.62183117
0.000716,-7089.507839,17.10602818
7.16E-04,-7086.546286,16.59776491
0.0007168,-7083.390182,16.09707787
7.17E-04,-7080.037517,15.60400094
0.0007176,-7076.486289,15.11856531
7.18E-04,-7072.734503,14.64079946
0.0007184,-7068.780178,14.17072915
7.19E-04,-7064.621344,13.70837738
0.0007192,-7060.256049,13.2537644
7.20E-04,-7055.682361,12.80690767
0.00072,-7050.89837,12.36782188
7.20E-04,-7045.902189,11.93651889
0.0007208,-7040.69196,11.51300776
7.21E-04,-7035.265852,11.09729471
0.0007216,-7029.622069,10.68938316
7.22E-04,-7023.75885,10.28927366
0.0007224,-7017.674471,9.896963944
7.23E-04,-7011.367246,9.512448899
0.0007232,-7004.835536,9.135720574
7.24E-04,-6998.077744,8.76676818
0.000724,-6991.092322,8.405578102
7.24E-04,-6983.877774,8.052133896
0.0007248,-6976.432654,7.706416304
7.25E-04,-6968.755574,7.368403266
0.0007256,-6960.845203,7.038069926
7.26E-04,-6952.700269,6.715388654
0.0007264,-6944.319564,6.400329059
7.27E-04,-6935.701945,6.092858011
0.0007272,-6926.846335,5.792939658
7.28E-04,-6917.751727,5.500535451
0.000728,-6908.417186,5.215604173
7.28E-04,-6898.841851,4.938101958
0.0007288,-6889.024933,4.667982329
7.29E-04,-6878.965726,4.405196221
0.0007296,-6868.6636,4.149692021
7.30E-04,-6858.118006,3.9014156
0.0007304,-6847.328481,3.660310349
7.31E-04,-6836.294643,3.426317222
0.0007312,-6825.0162,3.19937477
7.32E-04,-6813.492946,2.979419193
0.000732,-6801.724762,2.766384378
7.32E-04,-6789.711624,2.560201945
0.0007328,-6777.453596,2.3608013
7.33E-04,-6764.950838,2.168109682
0.0007336,-6752.2036,1.982052215
7.34E-04,-6739.21223,1.80255196
0.0007344,-6725.977171,1.629529973
7.35E-04,-6712.498961,1.462905358
0.0007352,-6698.778235,1.302595327
7.36E-04,-6684.815727,1.14851526
0.000736,-6670.612266,1.000578762
7.36E-04,-6656.168781,0.858697731
0.0007368,-6641.486298,0.722782415
7.37E-04,-6626.56594,0.592741481
0.0007376,-6611.40893,0.46848208
7.38E-04,-6596.016585,0.349909913
0.0007384,-6580.390323,0.236929298
7.39E-04,-6564.531656,0.129443241
0.0007392,-6548.442192,0.027353505
7.40E-04,-6532.123634,-0.069439321
0.00074,-6515.57778,-0.161035748
7.40E-04,-6498.806519,-0.247537317
0.0007408,-6481.811835,-0.329046528
7.41E-04,-6464.595799,-0.405666761
0.0007416,-6447.160573,-0.477502208
7.42E-04,-6429.508406,-0.544657799
0.0007424,-6411.641634,-0.607239123
7.43E-04,-6393.562674,-0.665352358
0.0007432,-6375.274029,-0.719104196
7.44E-04,-6356.778279,-0.768601765
0.000744,-6338.078083,-0.813952558
7.44E-04,-6319.176176,-0.855264356
0.0007448,-6300.075366,-0.892645154
7.45E-04,-6280.77853,-0.926203089
0.0007456,-6261.288616,-0.956046362
7.46E-04,-6241.608635,-0.982283168
0.0007464,-6221.741664,-1.005021622
7.47E-04,-6201.690837,-1.024369684
0.0007472,-6181.459346,-1.040435091
7.48E-04,-6161.050436,-1.053325284
0.000748,-6140.467406,-1.063147335
7.48E-04,-6119.713598,-1.070007884
0.0007488,-6098.792402,-1.074013062
7.49E-04,-6077.707249,-1.075268428
0.0007496,-6056.461606,-1.073878904
7.50E-04,-6035.058977,-1.069948704
0.0007504,-6013.502894,-1.063581274
7.51E-04,-5991.796918,-1.054879226
0.0007512,-5969.944636,-1.043944278
7.52E-04,-5947.949651,-1.030877192
0.000752,-5925.815588,-1.015777716
7.52E-04,-5903.546081,-0.998744523
0.0007528,-5881.144776,-0.97987516
7.53E-04,-5858.615325,-0.95926599
0.0007536,-5835.96138,-0.937012138
7.54E-04,-5813.186595,-0.913207443
0.0007544,-5790.294616,-0.887944403
7.55E-04,-5767.289084,-0.861314133
0.0007552,-5744.173624,-0.833406316
7.56E-04,-5720.951848,-0.804309155
0.000756,-5697.627346,-0.774109338
7.56E-04,-5674.203688,-0.742891989
0.0007568,-5650.684416,-0.710740638
7.57E-04,-5627.073042,-0.677737174
0.0007576,-5603.373045,-0.64396182
7.58E-04,-5579.587866,-0.609493091
0.0007584,-5555.720907,-0.574407772
7.59E-04,-5531.775527,-0.53878088
0.0007592,-5507.755036,-0.502685644
7.60E-04,-5483.662696,-0.466193477
0.00076,-5459.501717,-0.429373952
7.60E-04,-5435.275249,-0.392294784
0.0007608,-5410.986386,-0.355021811
7.61E-04,-5386.638159,-0.317618972
0.0007616,-5362.233534,-0.2801483
7.62E-04,-5337.77541,-0.242669904
0.0007624,-5313.266615,-0.20524196
7.63E-04,-5288.709905,-0.167920702
0.0007632,-5264.107958,-0.130760415
7.64E-04,-5239.463377,-0.093813431
0.000764,-5214.778685,-0.057130127
7.64E-04,-5190.056321,-0.020758923
0.0007648,-5165.298639,0.015253717
7.65E-04,-5140.507909,0.050863281
0.0007656,-5115.686311,0.086027204
7.66E-04,-5090.835936,0.120704861
0.0007664,-5065.95878,0.154857562
7.67E-04,-5041.05675,0.188448533
0.0007672,-5016.131655,0.221442914
7.68E-04,-4991.185208,0.253807738
0.000768,-4966.219025,0.285511916
7.68E-04,-4941.234623,0.316526224
0.0007688,-4916.233419,0.346823279
7.69E-04,-4891.216729,0.376377523
0.0007696,-4866.185769,0.405165196
7.70E-04,-4841.14165,0.433164318
0.0007704,-4816.085383,0.460354661
7.71E-04,-4791.017873,0.486717722
0.0007712,-4765.939923,0.512236697
7.72E-04,-4740.852231,0.536896453
0.000772,-4715.755392,0.560683495
7.72E-04,-4690.649896,0.583585939
0.0007728,-4665.536129,0.605593474
7.73E-04,-4640.414373,0.626697334
0.0007736,-4615.284807,0.646890262
7.74E-04,-4590.147506,0.666166472
0.0007744,-4565.002443,0.684521617
7.75E-04,-4539.84949,0.701952748
0.0007752,-4514.688416,0.71845828
7.76E-04,-4489.518889,0.73403795
0.000776,-4464.340481,0.74869278
7.76E-04,-4439.152663,0.76242504
0.0007768,-4413.954808,0.775238199
7.77E-04,-4388.746196,0.787136895
0.0007776,-4363.526009,0.798126886
7.78E-04,-4338.293339,0.808215015
0.0007784,-4313.047184,0.81740916
7.79E-04,-4287.786453,0.825718203
0.0007792,-4262.509968,0.833151977
7.80E-04,-4237.216461,0.839721233
0.00078,-4211.904584,0.845437591
7.80E-04,-4186.572903,0.850313503
0.0007808,-4161.219905,0.854362207
7.81E-04,-4135.843999,0.857597688
0.0007816,-4110.443516,0.860034636
7.82E-04,-4085.016714,0.861688401
0.0007824,-4059.561781,0.862574957
7.83E-04,-4034.076835,0.862710858
0.0007832,-4008.559925,0.862113197
7.84E-04,-3983.009041,0.860799569
0.000784,-3957.422107,0.858788029
7.84E-04,-3931.79699,0.856097054
0.0007848,-3906.131501,0.852745504
7.85E-04,-3880.423398,0.848752585
0.0007856,-3854.670388,0.844137811
7.86E-04,-3828.870131,0.83892097
0.0007864,-3803.020241,0.833122083
7.87E-04,-3777.118292,0.826761375
0.0007872,-3751.161818,0.819859239
7.88E-04,-3725.148319,0.812436199
0.000788,-3699.075259,0.804512884
7.88E-04,-3672.940076,0.796109991
0.0007888,-3646.74018,0.787248257
7.89E-04,-3620.472957,0.77794843
0.0007896,-3594.135774,0.768231236
7.90E-04,-3567.72598,0.758117358
0.0007904,-3541.240911,0.747627402
7.91E-04,-3514.677892,0.736781876
0.0007912,-3488.03424,0.725601164
7.92E-04,-3461.307269,0.714105502
0.000792,-3434.494291,0.702314955
7.92E-04,-3407.59262,0.690249394
0.0007928,-3380.599576,0.677928479
7.93E-04,-3353.512488,0.665371636
0.0007936,-3326.328696,0.65259804
7.94E-04,-3299.045556,0.639626596
0.0007944,-3271.660441,0.626475923
7.95E-04,-3244.170746,0.613164342
0.0007952,-3216.573891,0.599709854
7.96E-04,-3188.867324,0.586130133
0.000796,-3161.048523,0.572442512
7.96E-04,-3133.114999,0.55866397
0.0007968,-3105.064304,0.544811121
7.97E-04,-3076.894025,0.530900209
0.0007976,-3048.601796,0.516947094
7.98E-04,-3020.185295,0.502967246
0.0007984,-2991.64225,0.48897574
7.99E-04,-2962.970441,0.474987248
0.0007992,-2934.167702,0.461016036
8.00E-04,-2905.231926,0.447075958
0.0008,-2876.161065,0.433180452
8.00E-04,-2846.953135,0.419342542
0.0008008,-2817.606218,0.405574829
8.01E-04,-2788.118465,0.391889498
0.0008016,-2758.488097,0.378298311
8.02E-04,-2728.713408,0.364812611
0.0008024,-2698.792771,0.351443323
8.03E-04,-2668.724635,0.338200953
0.0008032,-2638.50753,0.325095595
8.04E-04,-2608.140071,0.312136929
0.000804,-2577.620957,0.299334228
8.04E-04,-2546.948974,0.286696359
0.0008048,-2516.122999,0.27423179
8.05E-04,-2485.142,0.261948595
0.0008056,-2454.005038,0.249854457
8.06E-04,-2422.711269,0.237956676
0.0008064,-2391.259949,0.226262173
8.07E-04,-2359.650429,0.214777499
0.0008072,-2327.882164,0.203508841
8.08E-04,-2295.954707,0.192462028
0.000808,-2263.867718,0.181642538
8.08E-04,-2231.62096,0.171055507
0.0008088,-2199.214303,0.160705738
8.09E-04,-2166.647723,0.150597704
0.0008096,-2133.921304,0.140735562
8.10E-04,-2101.035241,0.131123155
0.0008104,-2067.989839,0.121764028
8.11E-04,-2034.785511,0.112661428
0.0008112,-2001.422786,0.103818316
8.12E-04,-1967.902301,0.095237379
0.000812,-1934.224808,0.08692103
8.12E-04,-1900.391173,0.078871424
0.0008128,-1866.402374,0.071090461
8.13E-04,-1832.259502,0.063579798
0.0008136,-1797.963762,0.056340855
8.14E-04,-1763.516476,0.04937482
0.0008144,-1728.919074,0.042682664
8.15E-04,-1694.173105,0.03626514
0.0008152,-1659.280227,0.030122798
8.16E-04,-1624.242213,0.024255987
0.000816,-1589.060947,0.018664863
8.16E-04,-1553.738427,0.013349399
0.0008168,-1518.276758,0.008309386
8.17E-04,-1482.678159,0.003544444
0.0008176,-1446.944956,-0.000945974
8.18E-04,-1411.079584,-0.005162577
0.0008184,-1375.084585,-0.009106226
8.19E-04,-1338.962608,-0.012777938
0.0008192,-1302.716406,-0.01617887
8.20E-04,-1266.348835,-0.019310323
0.00082,-1229.862853,-0.022173733
8.20E-04,-1193.26152,-0.024770668
0.0008208,-1156.547992,-0.027102824
8.21E-04,-1119.725525,-0.029172024
0.0008216,-1082.797469,-0.030980209
8.22E-04,-1045.767267,-0.032529442
0.0008224,-1008.638454,-0.033821899
8.23E-04,-971.4146552,-0.034859871
0.0008232,-934.0995818,-0.035645761
8.24E-04,-896.6970312,-0.036182078
0.000824,-859.2108835,-0.036471443
8.24E-04,-821.6450994,-0.036516578
0.0008248,-784.0037182,-0.036320313
8.25E-04,-746.290855,-0.035885582
0.0008256,-708.5106982,-0.03521542
8.26E-04,-670.6675073,-0.034312966
0.0008264,-632.76561,-0.033181458
8.27E-04,-594.8093998,-0.031824239
0.0008272,-556.803333,-0.030244751
8.28E-04,-518.7519264,-0.028446536
0.000828,-480.6597541,-0.02643324
8.28E-04,-442.5314452,-0.024208608
0.0008288,-404.3716804,-0.021776488
8.29E-04,-366.1851896,-0.019140829
0.0008296,-327.9767486,-0.016305682
8.30E-04,-289.7511766,-0.013275202
0.0008304,-251.5133329,-0.010053645
8.31E-04,-213.2681143,-0.006645372
0.0008312,-175.0204516,-0.003054845
8.32E-04,-136.7753071,0.000713366
0.000832,-98.5376715,0.00465459
8.32E-04,-60.31256062,0.00876405
0.0008328,-22.10501268,0.013036864
8.33E-04,16.07991487,0.017468046
0.0008336,54.23714828,0.022052507
8.34E-04,92.36160058,0.026785049
0.0008344,130.4481745,0.031660375
8.35E-04,168.4917657,0.036673081
0.0008352,206.4872653,0.041817661
8.36E-04,244.4295632,0.047088508
0.000836,282.3135511,0.052479912
8.36E-04,320.1341252,0.057986064
0.0008368,357.8861892,0.063601058
8.37E-04,395.5646571,0.069318888
0.0008376,433.1644562,0.075133457
8.38E-04,470.6805298,0.081038573
0.0008384,508.1078404,0.087027955
8.39E-04,545.4413717,0.093095232
0.0008392,582.676132,0.099233952
8.40E-04,619.8071567,0.105437578
0.00084,656.8295108,0.111699497
8.40E-04,693.7382918,0.118013021
0.0008408,730.528632,0.12437139
8.41E-04,767.1957013,0.130767781
0.0008416,803.7347093,0.137195307
8.42E-04,840.1409083,0.143647024
0.0008424,876.4095951,0.150115937
8.43E-04,912.5361138,0.156595005
0.0008432,948.5158578,0.163077144
8.44E-04,984.3442722,0.169555236
0.000844,1020.016856,0.176022135
8.44E-04,1055.529164,0.182470671
0.0008448,1090.876808,0.188893658
