time ,strain(micro),F
0.000552,-3858.665872,1.87629848
5.52E-04,-3858.735947,2.096810257
0.0005528,-3858.94835,2.323971869
5.53E-04,-3859.302934,2.557830028
0.0005536,-3859.799428,2.798429047
5.54E-04,-3860.43743,3.045810801
0.0005544,-3861.216415,3.300014689
5.55E-04,-3862.135733,3.561077595
0.0005552,-3863.194609,3.829033845
5.56E-04,-3864.392148,4.103915182
0.000556,-3865.727331,4.38575072
5.56E-04,-3867.199021,4.674566923
0.0005568,-3868.805963,4.970387566
5.57E-04,-3870.546786,5.273233713
0.0005576,-3872.420004,5.583123684
5.58E-04,-3874.424021,5.900073038
0.0005584,-3876.557128,6.224094539
5.59E-04,-3878.81751,6.555198145
0.0005592,-3881.203247,6.893390984
5.60E-04,-3883.712316,7.238677334
0.00056,-3886.342592,7.591058615
5.60E-04,-3889.091855,7.950533366
0.0005608,-3891.957788,8.317097242
5.61E-04,-3894.937985,8.690742998
0.0005616,-3898.029948,9.071460485
5.62E-04,-3901.231096,9.459236643
0.0005624,-3904.538763,9.854055499
5.63E-04,-3907.950205,10.25589816
0.0005632,-3911.462602,10.66474283
5.64E-04,-3915.073061,11.08056477
0.000564,-3918.778619,11.50333637
5.64E-04,-3922.576249,11.93302709
0.0005648,-3926.46286,12.36960351
5.65E-04,-3930.435304,12.81302932
0.0005656,-3934.490375,13.26326533
5.66E-04,-3938.62482,13.72026952
0.0005664,-3942.835335,14.18399699
5.67E-04,-3947.118574,14.65440006
0.0005672,-3951.471149,15.13142821
5.68E-04,-3955.889639,15.61502815
0.000568,-3960.370586,16.10514386
5.68E-04,-3964.910508,16.60171654
0.0005688,-3969.505894,17.10468472
5.69E-04,-3974.153216,17.61398426
0.0005696,-3978.848927,18.12954834
5.70E-04,-3983.589465,18.65130756
0.0005704,-3988.371261,19.17918994
5.71E-04,-3993.190741,19.71312095
0.0005712,-3998.044326,20.25302356
5.72E-04,-4002.928442,20.79881828
0.000572,-4007.83952,21.35042318
5.72E-04,-4012.773998,21.90775398
0.0005728,-4017.728331,22.47072404
5.73E-04,-4022.698989,23.03924443
0.0005736,-4027.682462,23.61322398
5.74E-04,-4032.675264,24.19256932
0.0005744,-4037.673938,24.77718492
5.75E-04,-4042.675058,25.36697319
0.0005752,-4047.67523,25.96183444
5.76E-04,-4052.6711,26.56166702
0.000576,-4057.659356,27.16636734
5.76E-04,-4062.636728,27.7758299
0.0005768,-4067.599997,28.38994738
5.77E-04,-4072.545991,29.00861071
0.0005776,-4077.471594,29.63170907
5.78E-04,-4082.373748,30.25912999
0.0005784,-4087.249453,30.8907594
5.79E-04,-4092.095771,31.52648171
0.0005792,-4096.909832,32.16617982
5.80E-04,-4101.688831,32.80973522
0.00058,-4106.430037,33.45702805
5.80E-04,-4111.13079,34.10793714
0.0005808,-4115.788505,34.7623401
5.81E-04,-4120.400676,35.42011335
0.0005816,-4124.964878,36.08113222
5.82E-04,-4129.478767,36.74527097
0.0005824,-4133.940084,37.41240289
5.83E-04,-4138.346656,38.08240035
0.0005832,-4142.696397,38.75513485
5.84E-04,-4146.987314,39.43047711
0.000584,-4151.217502,40.1082971
5.84E-04,-4155.385152,40.78846413
0.0005848,-4159.488549,41.47084691
5.85E-04,-4163.526072,42.1553136
0.0005856,-4167.496199,42.84173186
5.86E-04,-4171.397506,43.52996896
0.0005864,-4175.22867,44.21989179
5.87E-04,-4178.988464,44.91136695
0.0005872,-4182.675768,45.6042608
5.88E-04,-4186.289559,46.29843952
0.000588,-4189.828919,46.99376917
5.88E-04,-4193.293033,47.69011575
0.0005888,-4196.681189,48.38734527
5.89E-04,-4199.992779,49.08532378
0.0005896,-4203.227299,49.78391746
5.90E-04,-4206.384349,50.48299262
0.0005904,-4209.463635,51.18241583
5.91E-04,-4212.464964,51.88205392
0.0005912,-4215.388249,52.58177405
5.92E-04,-4218.233507,53.28144376
0.000592,-4221.000856,53.98093103
5.92E-04,-4223.69052,54.6801043
0.0005928,-4226.302821,55.37883257
5.93E-04,-4228.838188,56.0769854
0.0005936,-4231.297145,56.77443298
5.94E-04,-4233.680319,57.47104616
0.0005944,-4235.988437,58.16669653
5.95E-04,-4238.222321,58.86125642
0.0005952,-4240.382892,59.55459896
5.96E-04,-4242.471165,60.24659813
0.000596,-4244.48825,60.93712878
5.96E-04,-4246.435351,61.62606671
0.0005968,-4248.313761,62.31328863
5.97E-04,-4250.124866,62.99867228
0.0005976,-4251.870137,63.6820964
5.98E-04,-4253.551133,64.36344083
0.0005984,-4255.1695,65.04258645
5.99E-04,-4256.726964,65.7194153
0.0005992,-4258.225334,66.39381057
6.00E-04,-4259.666498,67.06565662
0.0006,-4261.05242,67.73483901
6.00E-04,-4262.385141,68.40124455
0.0006008,-4263.666775,69.0647613
6.01E-04,-4264.899505,69.72527861
0.0006016,-4266.085586,70.38268711
6.02E-04,-4267.227336,71.03687876
0.0006024,-4268.32714,71.68774689
6.03E-04,-4269.387443,72.33518614
0.0006032,-4270.41075,72.97909257
6.04E-04,-4271.399624,73.61936359
0.000604,-4272.356682,74.25589806
6.04E-04,-4273.284592,74.88859623
0.0006048,-4274.186073,75.51735978
6.05E-04,-4275.06389,76.14209185
0.0006056,-4275.920854,76.762697
6.06E-04,-4276.759817,77.37908129
0.0006064,-4277.583669,77.99115221
6.07E-04,-4278.395339,78.59881875
0.0006072,-4279.197789,79.20199135
6.08E-04,-4279.994011,79.80058197
0.000608,-4280.787028,80.39450402
6.08E-04,-4281.579888,80.98367242
0.0006088,-4282.375663,81.56800358
6.09E-04,-4283.177444,82.1474154
0.0006096,-4283.988342,82.72182725
6.10E-04,-4284.811482,83.29116002
0.0006104,-4285.650003,83.85533607
6.11E-04,-4286.507052,84.41427926
0.0006112,-4287.385786,84.9679149
6.12E-04,-4288.289365,85.51616982
0.000612,-4289.220951,86.05897228
6.12E-04,-4290.183707,86.59625206
0.0006128,-4291.180791,87.12794034
6.13E-04,-4292.215356,87.6539698
0.0006136,-4293.290548,88.17427456
6.14E-04,-4294.4095,88.68879016
0.0006144,-4295.575334,89.1974536
6.15E-04,-4296.791155,89.70020328
0.0006152,-4298.06005,90.19697902
6.16E-04,-4299.385084,90.68772205
0.000616,-4300.769302,91.17237501
6.16E-04,-4302.215721,91.65088188
0.0006168,-4303.727331,92.12318806
6.17E-04,-4305.307093,92.5892403
0.0006176,-4306.957934,93.04898669
6.18E-04,-4308.682748,93.50237667
0.0006184,-4310.484392,93.94936101
6.19E-04,-4312.365683,94.3898918
0.0006192,-4314.329399,94.82392244
6.20E-04,-4316.378275,95.25140761
0.00062,-4318.515,95.6723033
6.20E-04,-4320.742216,96.08656674
0.0006208,-4323.062519,96.49415643
6.21E-04,-4325.478451,96.89503213
0.0006216,-4327.992505,97.28915481
6.22E-04,-4330.607117,97.67648669
0.0006224,-4333.324669,98.05699117
6.23E-04,-4336.147486,98.43063288
0.0006232,-4339.077833,98.79737759
6.24E-04,-4342.117915,99.1571923
0.000624,-4345.269876,99.51004513
6.24E-04,-4348.535795,99.85590536
0.0006248,-4351.917689,100.1947434
6.25E-04,-4355.417507,100.5265308
0.0006256,-4359.037132,100.8512403
6.26E-04,-4362.778377,101.1688456
0.0006264,-4366.642988,101.4793215
6.27E-04,-4370.63264,101.782644
0.0006272,-4374.748935,102.0787901
6.28E-04,-4378.993405,102.3677379
0.000628,-4383.367508,102.6494664
6.28E-04,-4387.872627,102.9239559
0.0006288,-4392.510072,103.1911875
6.29E-04,-4397.281077,103.4511435
0.0006296,-4402.186799,103.7038069
6.30E-04,-4407.228319,103.9491622
0.0006304,-4412.406643,104.1871943
6.31E-04,-4417.722697,104.4178895
0.0006312,-4423.177329,104.641235
6.32E-04,-4428.771311,104.8572189
0.000632,-4434.505334,105.0658301
6.32E-04,-4440.380013,105.2670588
0.0006328,-4446.395883,105.4608959
6.33E-04,-4452.553399,105.6473332
0.0006336,-4458.852938,105.8263635
6.34E-04,-4465.2948,105.9979805
0.0006344,-4471.879202,106.1621789
6.35E-04,-4478.606286,106.318954
0.0006352,-4485.476115,106.4683024
6.36E-04,-4492.488671,106.6102212
0.000636,-4499.643862,106.7447087
6.36E-04,-4506.941516,106.8717638
0.0006368,-4514.381383,106.9913864
6.37E-04,-4521.963139,107.1035773
0.0006376,-4529.686382,107.2083379
6.38E-04,-4537.550634,107.3056708
0.0006384,-4545.555343,107.3955792
6.39E-04,-4553.699881,107.4780672
0.0006392,-4561.983547,107.5531396
6.40E-04,-4570.405568,107.6208023
0.00064,-4578.965097,107.6810616
6.40E-04,-4587.661216,107.733925
0.0006408,-4596.492937,107.7794007
6.41E-04,-4605.459202,107.8174974
0.0006416,-4614.558882,107.848225
6.42E-04,-4623.790783,107.871594
0.0006424,-4633.153644,107.8876156
6.43E-04,-4642.646135,107.8963018
0.0006432,-4652.266866,107.8976655
6.44E-04,-4662.014378,107.8917203
0.000644,-4671.887155,107.8784805
6.44E-04,-4681.883614,107.8579611
0.0006448,-4692.002117,107.830178
6.45E-04,-4702.240964,107.7951477
0.0006456,-4712.598397,107.7528876
6.46E-04,-4723.072604,107.7034156
0.0006464,-4733.661716,107.6467504
6.47E-04,-4744.36381,107.5829116
0.0006472,-4755.176912,107.5119194
6.48E-04,-4766.098996,107.4337945
0.000648,-4777.127987,107.3485585
6.48E-04,-4788.261761,107.2562338
0.0006488,-4799.498148,107.1568433
6.49E-04,-4810.834931,107.0504106
0.0006496,-4822.269851,106.9369601
6.50E-04,-4833.800606,106.8165167
0.0006504,-4845.424852,106.6891062
6.51E-04,-4857.140207,106.5547549
0.0006512,-4868.944251,106.4134897
6.52E-04,-4880.834526,106.2653383
0.000652,-4892.808542,106.110329
6.52E-04,-4904.863772,105.9484908
0.0006528,-4916.997661,105.7798532
6.53E-04,-4929.207621,105.6044464
0.0006536,-4941.491036,105.4223013
6.54E-04,-4953.845265,105.2334493
0.0006544,-4966.26764,105.0379224
6.55E-04,-4978.755467,104.8357535
0.0006552,-4991.306034,104.6269757
6.56E-04,-5003.916604,104.4116229
0.000656,-5016.584425,104.1897298
6.56E-04,-5029.306723,103.9613312
0.0006568,-5042.080712,103.726463
6.57E-04,-5054.903589,103.4851614
0.0006576,-5067.772539,103.2374631
6.58E-04,-5080.684734,102.9834057
0.0006584,-5093.63734,102.7230271
6.59E-04,-5106.627511,102.4563658
0.0006592,-5119.652396,102.1834609
6.60E-04,-5132.709138,101.9043522
0.00066,-5145.794877,101.6190798
6.60E-04,-5158.906751,101.3276844
0.0006608,-5172.041896,101.0302075
6.61E-04,-5185.197451,100.7266908
0.0006616,-5198.370553,100.4171768
6.62E-04,-5211.558348,100.1017083
0.0006624,-5224.757983,99.78032881
6.63E-04,-5237.966613,99.45308235
0.0006632,-5251.181401,99.1200134
6.64E-04,-5264.399519,98.78116699
0.000664,-5277.618149,98.43658869
6.64E-04,-5290.834486,98.08632455
0.0006648,-5304.045737,97.73042118
6.65E-04,-5317.249124,97.36892566
0.0006656,-5330.441885,97.0018856
6.66E-04,-5343.621274,96.62934914
0.0006664,-5356.784564,96.25136489
6.67E-04,-5369.929048,95.86798199
0.0006672,-5383.052037,95.47925008
6.68E-04,-5396.150865,95.08521931
0.000668,-5409.22289,94.68594031
6.68E-04,-5422.265491,94.28146424
0.0006688,-5435.276074,93.87184276
6.69E-04,-5448.25207,93.457128
0.0006696,-5461.190935,93.03737262
6.70E-04,-5474.090155,92.61262978
0.0006704,-5486.947244,92.18295313
6.71E-04,-5499.759745,91.74839682
0.0006712,-5512.52523,91.30901551
6.72E-04,-5525.241303,90.86486435
0.000672,-5537.905601,90.41599901
6.72E-04,-5550.515792,89.96247565
0.0006728,-5563.069576,89.50435093
6.73E-04,-5575.56469,89.04168203
0.0006736,-5587.998902,88.57452662
6.74E-04,-5600.370016,88.10294288
0.0006744,-5612.675874,87.62698951
6.75E-04,-5624.914349,87.14672571
0.0006752,-5637.083355,86.66221118
6.76E-04,-5649.18084,86.17350615
0.000676,-5661.20479,85.68067137
6.76E-04,-5673.15323,85.18376807
0.0006768,-5685.024219,84.68285803
6.77E-04,-5696.815859,84.17800354
0.0006776,-5708.526286,83.6692674
6.78E-04,-5720.153676,83.15671294
0.0006784,-5731.696245,82.640404
6.79E-04,-5743.152245,82.12040496
0.0006792,-5754.519969,81.59678072
6.80E-04,-5765.797748,81.06959669
0.00068,-5776.983952,80.53891884
6.80E-04,-5788.076988,80.00481364
0.0006808,-5799.075304,79.46734809
6.81E-04,-5809.977384,78.92658973
0.0006816,-5820.781754,78.38260664
6.82E-04,-5831.486975,77.83546741
0.0006824,-5842.091645,77.28524116
6.83E-04,-5852.594404,76.73199757
0.0006832,-5862.993924,76.17580681
6.84E-04,-5873.288919,75.61673961
0.000684,-5883.478135,75.05486722
6.84E-04,-5893.560356,74.49026142
0.0006848,-5903.534404,73.92299451
6.85E-04,-5913.399132,73.35313932
0.0006856,-5923.153431,72.7807692
6.86E-04,-5932.796225,72.20595804
0.0006864,-5942.326471,71.62878021
6.87E-04,-5951.743159,71.04931064
0.0006872,-5961.045314,70.46762474
6.88E-04,-5970.231989,69.88379844
0.000688,-5979.30227,69.29790817
6.88E-04,-5988.255273,68.71003087
0.0006888,-5997.090144,68.12024396
6.89E-04,-6005.806058,67.52862536
0.0006896,-6014.402217,66.93525347
6.90E-04,-6022.877852,66.34020716
0.0006904,-6031.232218,65.74356578
6.91E-04,-6039.464598,65.14540914
0.0006912,-6047.574299,64.5458175
6.92E-04,-6055.560652,63.94487156
0.000692,-6063.423011,63.34265248
6.92E-04,-6071.160752,62.73924183
0.0006928,-6078.773272,62.13472159
6.93E-04,-6086.259989,61.52917417
0.0006936,-6093.620341,60.92268236
6.94E-04,-6100.853783,60.31532933
0.0006944,-6107.959788,59.70719864
6.95E-04,-6114.937847,59.09837419
0.0006952,-6121.787465,58.48894024
6.96E-04,-6128.508163,57.87898138
0.000696,-6135.099474,57.2685825
6.96E-04,-6141.560945,56.65782881
0.0006968,-6147.892136,56.0468058
6.97E-04,-6154.092616,55.43559923
0.0006976,-6160.161964,54.82429511
6.98E-04,-6166.099771,54.21297969
0.0006984,-6171.905633,53.60173943
6.99E-04,-6177.579154,52.990661
0.0006992,-6183.119945,52.37983122
7.00E-04,-6188.527622,51.76933711
0.0007,-6193.801806,51.15926579
7.00E-04,-6198.942122,50.54970452
0.0007008,-6203.948197,49.94074065
7.01E-04,-6208.81966,49.3324616
0.0007016,-6213.556143,48.72495484
7.02E-04,-6218.157276,48.11830787
0.0007024,-6222.622692,47.51260818
7.03E-04,-6226.95202,46.90794327
0.0007032,-6231.144888,46.30440055
7.04E-04,-6235.200923,45.7020674
0.000704,-6239.119748,45.10103107
7.04E-04,-6242.900982,44.50137871
0.0007048,-6246.544242,43.90319729
7.05E-04,-6250.049136,43.30657364
0.0007056,-6253.41527,42.71159435
7.06E-04,-6256.642244,42.11834578
0.0007064,-6259.72965,41.52691406
7.07E-04,-6262.677075,40.93738498
0.0007072,-6265.484098,40.34984405
7.08E-04,-6268.150289,39.76437639
0.000708,-6270.675213,39.18106678
7.08E-04,-6273.058424,38.59999955
0.0007088,-6275.29947,38.02125863
7.09E-04,-6277.397889,37.44492743
0.0007096,-6279.353211,36.8710889
7.10E-04,-6281.164955,36.29982542
0.0007104,-6282.832632,35.73121883
7.11E-04,-6284.355745,35.16535035
0.0007112,-6285.733787,34.60230059
7.12E-04,-6286.966239,34.04214949
0.000712,-6288.052577,33.48497628
7.12E-04,-6288.992266,32.9308595
0.0007128,-6289.78476,32.37987689
7.13E-04,-6290.429508,31.83210543
0.0007136,-6290.925946,31.28762127
7.14E-04,-6291.273504,30.7464997
0.0007144,-6291.471603,30.20881513
7.15E-04,-6291.519657,29.67464104
0.0007152,-6291.417071,29.14404998
7.16E-04,-6291.163243,28.61711349
0.000716,-6290.757564,28.09390212
7.16E-04,-6290.199418,27.57448537
0.0007168,-6289.488184,27.05893166
7.17E-04,-6288.623235,26.54730829
0.0007176,-6287.603938,26.03968145
7.18E-04,-6286.429657,25.53611615
0.0007184,-6285.099751,25.03667619
7.19E-04,-6283.613576,24.54142416
0.0007192,-6281.970485,24.05042139
7.20E-04,-6280.16983,23.56372791
0.00072,-6278.21096,23.08140245
7.20E-04,-6276.093224,22.60350241
0.0007208,-6273.815972,22.13008379
7.21E-04,-6271.378554,21.66120122
0.0007216,-6268.780322,21.1969079
7.22E-04,-6266.020629,20.73725558
0.0007224,-6263.098833,20.28229455
7.23E-04,-6260.014296,19.83207358
0.0007232,-6256.766384,19.38663994
7.24E-04,-6253.354468,18.94603935
0.000724,-6249.777927,18.51031596
7.24E-04,-6246.036149,18.07951233
0.0007248,-6242.128526,17.65366943
7.25E-04,-6238.054463,17.23282657
0.0007256,-6233.813374,16.81702144
7.26E-04,-6229.404684,16.40629005
0.0007264,-6224.827831,16.00066673
7.27E-04,-6220.082264,15.6001841
0.0007272,-6215.167447,15.20487308
7.28E-04,-6210.082858,14.81476285
0.000728,-6204.827994,14.42988084
7.28E-04,-6199.402363,14.05025272
0.0007288,-6193.805495,13.6759024
7.29E-04,-6188.036937,13.306852
0.0007296,-6182.096255,12.94312185
7.30E-04,-6175.983035,12.58473048
0.0007304,-6169.696885,12.2316946
7.31E-04,-6163.237434,11.88402913
0.0007312,-6156.604335,11.54174713
7.32E-04,-6149.797263,11.20485988
0.000732,-6142.815919,10.87337677
7.32E-04,-6135.660029,10.54730542
0.0007328,-6128.329343,10.22665156
7.33E-04,-6120.823642,9.911419111
0.0007336,-6113.142731,9.601610163
7.34E-04,-6105.286444,9.297224959
0.0007344,-6097.254646,8.998261916
7.35E-04,-6089.04723,8.704717624
0.0007352,-6080.664119,8.416586851
7.36E-04,-6072.105269,8.13386255
0.000736,-6063.370666,7.856535864
7.36E-04,-6054.460329,7.584596137
0.0007368,-6045.37431,7.318030923
7.37E-04,-6036.112694,7.056825997
0.0007376,-6026.6756,6.800965365
7.38E-04,-6017.06318,6.550431279
0.0007384,-6007.275624,6.305204249
7.39E-04,-5997.313153,6.065263061
0.0007392,-5987.176026,5.830584792
7.40E-04,-5976.864539,5.601144826
0.00074,-5966.37902,5.376916875
7.40E-04,-5955.719838,5.157872997
0.0007408,-5944.887394,4.943983615
7.41E-04,-5933.88213,4.735217542
0.0007416,-5922.704521,4.531542003
7.42E-04,-5911.355082,4.332922656
0.0007424,-5899.834363,4.139323618
7.43E-04,-5888.142952,3.950707493
0.0007432,-5876.281472,3.767035395
7.44E-04,-5864.250585,3.588266978
0.000744,-5852.050988,3.414360463
7.44E-04,-5839.683417,3.245272668
0.0007448,-5827.14864,3.080959039
7.45E-04,-5814.447464,2.921373677
0.0007456,-5801.580732,2.766469378
7.46E-04,-5788.549319,2.616197655
0.0007464,-5775.354138,2.470508781
7.47E-04,-5761.996136,2.329351818
0.0007472,-5748.476291,2.192674653
7.48E-04,-5734.795617,2.060424033
0.000748,-5720.95516,1.932545603
7.48E-04,-5706.955998,1.80898394
0.0007488,-5692.799239,1.689682592
7.49E-04,-5678.486024,1.574584119
0.0007496,-5664.017523,1.463630124
7.50E-04,-5649.394933,1.3567613
0.0007504,-5634.619482,1.253917463
7.51E-04,-5619.692422,1.155037597
0.0007512,-5604.615036,1.060059891
7.52E-04,-5589.388628,0.968921781
0.000752,-5574.014528,0.881559988
7.52E-04,-5558.49409,0.797910565
0.0007528,-5542.828689,0.717908933
7.53E-04,-5527.019722,0.641489925
0.0007536,-5511.068606,0.568587828
7.54E-04,-5494.976777,0.499136424
0.0007544,-5478.745688,0.433069032
7.55E-04,-5462.37681,0.370318552
0.0007552,-5445.871627,0.310817504
7.56E-04,-5429.231641,0.254498073
0.000756,-5412.458362,0.201292149
7.56E-04,-5395.553316,0.151131371
0.0007568,-5378.518038,0.103947167
7.57E-04,-5361.35407,0.059670796
0.0007576,-5344.062964,0.01823339
7.58E-04,-5326.646279,-0.020434005
0.0007584,-5309.105577,-0.056400386
7.59E-04,-5291.442427,-0.089734758
0.0007592,-5273.658397,-0.120506085
7.60E-04,-5255.755059,-0.148783259
0.00076,-5237.733985,-0.174635054
7.60E-04,-5219.596744,-0.19813009
0.0007608,-5201.344905,-0.219336792
7.61E-04,-5182.98003,-0.238323356
0.0007616,-5164.503678,-0.255157705
7.62E-04,-5145.917402,-0.269907459
0.0007624,-5127.222748,-0.282639892
7.63E-04,-5108.421251,-0.293421901
0.0007632,-5089.514437,-0.302319968
7.64E-04,-5070.503822,-0.309400127
0.000764,-5051.39091,-0.314727928
7.64E-04,-5032.177189,-0.318368406
0.0007648,-5012.864136,-0.320386048
7.65E-04,-4993.45321,-0.320844761
0.0007656,-4973.945854,-0.319807841
7.66E-04,-4954.343495,-0.317337945
0.0007664,-4934.647538,-0.313497056
7.67E-04,-4914.859373,-0.308346464
0.0007672,-4894.980366,-0.301946729
7.68E-04,-4875.011864,-0.29435766
0.000768,-4854.95519,-0.285638289
7.68E-04,-4834.811644,-0.275846843
0.0007688,-4814.582505,-0.265040723
7.69E-04,-4794.269025,-0.253276481
0.0007696,-4773.872431,-0.240609797
7.70E-04,-4753.393925,-0.227095456
0.0007704,-4732.834682,-0.212787333
7.71E-04,-4712.195851,-0.19773837
0.0007712,-4691.478553,-0.182000558
7.72E-04,-4670.683879,-0.165624922
0.000772,-4649.812894,-0.148661502
7.72E-04,-4628.866633,-0.131159341
0.0007728,-4607.846102,-0.113166469
7.73E-04,-4586.752278,-0.094729887
0.0007736,-4565.586107,-0.075895563
7.74E-04,-4544.348505,-0.056708411
0.0007744,-4523.040358,-0.037212288
7.75E-04,-4501.662522,-0.01744998
0.0007752,-4480.215823,0.002536801
7.76E-04,-4458.701053,0.022707431
0.000776,-4437.118977,0.043022374
7.76E-04,-4415.470328,0.063443192
0.0007768,-4393.755808,0.083932547
7.77E-04,-4371.976089,0.104454204
0.0007776,-4350.131813,0.124973036
7.78E-04,-4328.223592,0.145455024
0.0007784,-4306.252005,0.165867256
7.79E-04,-4284.217606,0.186177932
0.0007792,-4262.120916,0.206356357
7.80E-04,-4239.962429,0.226372942
0.00078,-4217.74261,0.246199203
7.80E-04,-4195.461893,0.265807753
0.0007808,-4173.120688,0.285172301
7.81E-04,-4150.719376,0.304267646
0.0007816,-4128.25831,0.323069669
7.82E-04,-4105.737818,0.341555328
0.0007824,-4083.158202,0.359702653
7.83E-04,-4060.519738,0.377490731
0.0007832,-4037.82268,0.394899704
7.84E-04,-4015.067254,0.411910754
0.000784,-3992.253666,0.428506095
7.84E-04,-3969.382098,0.444668964
0.0007848,-3946.45271,0.460383603
7.85E-04,-3923.465643,0.475635255
0.0007856,-3900.421016,0.490410144
7.86E-04,-3877.318929,0.504695465
0.0007864,-3854.159462,0.518479371
7.87E-04,-3830.942679,0.531750955
0.0007872,-3807.668627,0.544500238
7.88E-04,-3784.337336,0.556718151
0.000788,-3760.948822,0.568396521
7.88E-04,-3737.503084,0.579528056
0.0007888,-3714.000112,0.590106323
7.89E-04,-3690.43988,0.600125737
0.0007896,-3666.822351,0.609581538
7.90E-04,-3643.14748,0.618469777
0.0007904,-3619.415209,0.626787295
7.91E-04,-3595.625474,0.634531709
0.0007912,-3571.778201,0.641701386
7.92E-04,-3547.873312,0.648295432
0.000792,-3523.910722,0.654313665
7.92E-04,-3499.89034,0.659756602
0.0007928,-3475.812073,0.664625436
7.93E-04,-3451.675825,0.668922019
0.0007936,-3427.481499,0.672648836
7.94E-04,-3403.228995,0.675808992
0.0007944,-3378.918214,0.67840619
7.95E-04,-3354.549061,0.680444707
0.0007952,-3330.121439,0.681929379
7.96E-04,-3305.635256,0.682865577
0.000796,-3281.090425,0.683259189
7.96E-04,-3256.486862,0.683116599
0.0007968,-3231.824491,0.682444667
7.97E-04,-3207.103242,0.681250708
0.0007976,-3182.323052,0.679542474
7.98E-04,-3157.483868,0.677328132
0.0007984,-3132.585647,0.674616245
7.99E-04,-3107.628354,0.671415752
0.0007992,-3082.611969,0.667735949
8.00E-04,-3057.536481,0.66358647
0.0008,-3032.401895,0.658977267
8.00E-04,-3007.208227,0.653918591
0.0008008,-2981.955509,0.648420972
8.01E-04,-2956.643789,0.642495204
0.0008016,-2931.273132,0.636152324
8.02E-04,-2905.843617,0.629403593
0.0008024,-2880.355345,0.622260481
8.03E-04,-2854.808431,0.614734648
0.0008032,-2829.203012,0.606837926
8.04E-04,-2803.539245,0.598582303
0.000804,-2777.817306,0.589979907
8.04E-04,-2752.037392,0.581042988
0.0008048,-2726.199724,0.571783904
8.05E-04,-2700.304542,0.562215102
0.0008056,-2674.352112,0.552349108
8.06E-04,-2648.342722,0.542198505
0.0008064,-2622.276683,0.531775926
8.07E-04,-2596.154331,0.521094034
0.0008072,-2569.976027,0.510165508
8.08E-04,-2543.742158,0.499003037
0.000808,-2517.453136,0.487619295
8.08E-04,-2491.109398,0.476026939
0.0008088,-2464.711408,0.464238591
8.09E-04,-2438.259658,0.452266825
0.0008096,-2411.754665,0.440124159
8.10E-04,-2385.196975,0.427823044
0.0008104,-2358.587161,0.415375847
8.11E-04,-2331.925822,0.402794849
0.0008112,-2305.213589,0.390092227
8.12E-04,-2278.451116,0.377280051
0.000812,-2251.639091,0.364370269
8.12E-04,-2224.778224,0.351374703
0.0008128,-2197.86926,0.338305036
8.13E-04,-2170.912967,0.325172807
0.0008136,-2143.910145,0.311989402
8.14E-04,-2116.861622,0.298766047
0.0008144,-2089.768254,0.285513799
8.15E-04,-2062.630925,0.272243542
0.0008152,-2035.45055,0.258965981
8.16E-04,-2008.22807,0.245691632
0.000816,-1980.964455,0.232430821
8.16E-04,-1953.660704,0.219193674
0.0008168,-1926.317842,0.205990119
8.17E-04,-1898.936926,0.192829874
0.0008176,-1871.519036,0.179722447
8.18E-04,-1844.065283,0.166677131
0.0008184,-1816.576802,0.153703001
8.19E-04,-1789.054758,0.14080891
0.0008192,-1761.500342,0.128003486
8.20E-04,-1733.914769,0.115295131
0.00082,-1706.299284,0.102692017
8.20E-04,-1678.655154,0.090202082
0.0008208,-1650.983674,0.077833034
8.21E-04,-1623.286162,0.065592344
0.0008216,-1595.563962,0.053487248
8.22E-04,-1567.818442,0.041524745
0.0008224,-1540.050993,0.029711595
8.23E-04,-1512.26303,0.01805432
0.0008232,-1484.455989,0.006559206
8.24E-04,-1456.631332,-0.004767701
0.000824,-1428.790539,-0.015920595
8.24E-04,-1400.935113,-0.026893903
0.0008248,-1373.066579,-0.037682293
8.25E-04,-1345.186478,-0.048280666
0.0008256,-1317.296376,-0.05868416
8.26E-04,-1289.397855,-0.068888145
0.0008264,-1261.492516,-0.078888223
8.27E-04,-1233.581979,-0.088680229
0.0008272,-1205.667878,-0.098260222
8.28E-04,-1177.751869,-0.107624493
0.000828,-1149.835619,-0.116769552
8.28E-04,-1121.920814,-0.125692135
0.0008288,-1094.009154,-0.134389197
8.29E-04,-1066.102352,-0.142857909
0.0008296,-1038.202135,-0.151095659
8.30E-04,-1010.310243,-0.159100045
0.0008304,-982.4284296,-0.166868873
8.31E-04,-954.5584579,-0.174400159
0.0008312,-926.7021026,-0.181692117
8.32E-04,-898.8611488,-0.188743164
0.000832,-871.0373908,-0.195551913
8.32E-04,-843.2326316,-0.202117169
0.0008328,-815.4486824,-0.208437928
8.33E-04,-787.6873617,-0.214513373
0.0008336,-759.9504948,-0.220342867
8.34E-04,-732.2399127,-0.225925955
0.0008344,-704.5574518,-0.231262357
8.35E-04,-676.9049529,-0.236351964
0.0008352,-649.2842607,-0.241194836
8.36E-04,-621.6972229,-0.245791198
0.000836,-594.1456896,-0.250141435
8.36E-04,-566.6315127,-0.25424609
0.0008368,-539.1565447,-0.258105858
8.37E-04,-511.7226386,-0.261721583
0.0008376,-484.3316468,-0.265094256
8.38E-04,-456.9854204,-0.26822501
0.0008384,-429.6858088,-0.271115115
