time ,strain(micro),F
0.0005792,2220.830655,23.5432667
5.80E-04,2220.95303,23.94494888
0.00058,2221.093393,24.34817949
5.80E-04,2221.251043,24.75288796
0.0005808,2221.425263,25.15900355
5.81E-04,2221.615326,25.56645537
0.0005816,2221.820492,25.97517242
5.82E-04,2222.04001,26.38508365
0.0005824,2222.273117,26.79611797
5.83E-04,2222.519039,27.20820429
0.0005832,2222.776992,27.62127155
5.84E-04,2223.046179,28.03524877
0.000584,2223.325795,28.45006508
5.84E-04,2223.615024,28.86564974
0.0005848,2223.913039,29.28193218
5.85E-04,2224.219006,29.69884203
0.0005856,2224.532079,30.11630917
5.86E-04,2224.851404,30.53426372
0.0005864,2225.176119,30.95263612
5.87E-04,2225.505351,31.37135712
0.0005872,2225.838222,31.79035783
5.88E-04,2226.173844,32.20956973
0.000588,2226.511322,32.62892473
5.88E-04,2226.849752,33.04835515
0.0005888,2227.188226,33.46779379
5.89E-04,2227.525827,33.88717393
0.0005896,2227.861632,34.30642937
5.90E-04,2228.194713,34.72549442
0.0005904,2228.524133,35.14430398
5.91E-04,2228.848953,35.56279349
0.0005912,2229.168228,35.98089903
5.92E-04,2229.481005,36.39855727
0.000592,2229.786331,36.81570553
5.92E-04,2230.083245,37.23228179
0.0005928,2230.370784,37.64822471
5.93E-04,2230.647981,38.06347361
0.0005936,2230.913866,38.47796855
5.94E-04,2231.167464,38.89165031
0.0005944,2231.4078,39.30446038
5.95E-04,2231.633895,39.71634103
0.0005952,2231.844768,40.12723527
5.96E-04,2232.039438,40.53708689
0.000596,2232.216921,40.94584046
5.96E-04,2232.376233,41.35344134
0.0005968,2232.516387,41.7598357
5.97E-04,2232.6364,42.16497051
0.0005976,2232.735284,42.56879356
5.98E-04,2232.812056,42.97125345
0.0005984,2232.865731,43.37229962
5.99E-04,2232.895325,43.77188234
0.0005992,2232.899857,44.1699527
6.00E-04,2232.878346,44.56646265
0.0006,2232.829815,44.96136496
6.00E-04,2232.753288,45.35461325
0.0006008,2232.647791,45.74616197
6.01E-04,2232.512357,46.13596643
0.0006016,2232.346017,46.52398276
6.02E-04,2232.147811,46.91016793
0.0006024,2231.916781,47.29447975
6.03E-04,2231.651972,47.67687687
0.0006032,2231.352436,48.05731874
6.04E-04,2231.017231,48.43576567
0.000604,2230.645418,48.81217876
6.04E-04,2230.236066,49.18651993
0.0006048,2229.78825,49.55875191
6.05E-04,2229.301051,49.92883823
0.0006056,2228.773558,50.2967432
6.06E-04,2228.204866,50.66243192
0.0006064,2227.59408,51.02587027
6.07E-04,2226.940311,51.38702489
0.0006072,2226.242678,51.74586318
6.08E-04,2225.500312,52.10235329
0.000608,2224.712351,52.4564641
6.08E-04,2223.877941,52.80816522
0.0006088,2222.99624,53.15742696
6.09E-04,2222.066416,53.50422037
0.0006096,2221.087648,53.84851715
6.10E-04,2220.059123,54.19028972
0.0006104,2218.980042,54.52951113
6.11E-04,2217.849617,54.86615512
0.0006112,2216.667071,55.20019605
6.12E-04,2215.43164,55.53160892
0.000612,2214.142572,55.86036935
6.12E-04,2212.799128,56.18645356
0.0006128,2211.400582,56.50983836
6.13E-04,2209.946222,56.83050114
0.0006136,2208.435349,57.14841986
6.14E-04,2206.867279,57.46357303
0.0006144,2205.241341,57.7759397
6.15E-04,2203.55688,58.08549942
0.0006152,2201.813255,58.39223228
6.16E-04,2200.009841,58.69611887
0.000616,2198.146029,58.99714024
6.16E-04,2196.221225,59.29527793
0.0006168,2194.234851,59.59051393
6.17E-04,2192.186347,59.88283068
0.0006176,2190.075167,60.17221104
6.18E-04,2187.900784,60.4586383
0.0006184,2185.662688,60.74209616
6.19E-04,2183.360386,61.0225687
0.0006192,2180.993403,61.30004039
6.20E-04,2178.561282,61.57449607
0.00062,2176.063584,61.84592092
6.20E-04,2173.499889,62.11430051
0.0006208,2170.869795,62.37962068
6.21E-04,2168.172919,62.64186765
0.0006216,2165.408899,62.90102792
6.22E-04,2162.577388,63.15708831
0.0006224,2159.678064,63.4100359
6.23E-04,2156.71062,63.65985809
0.0006232,2153.674773,63.90654252
6.24E-04,2150.570256,64.15007711
0.000624,2147.396826,64.39045002
6.24E-04,2144.154258,64.62764966
0.0006248,2140.842349,64.86166467
6.25E-04,2137.460916,65.09248392
0.0006256,2134.009798,65.32009649
6.26E-04,2130.488854,65.54449168
0.0006264,2126.897964,65.765659
6.27E-04,2123.237031,65.98358812
0.0006272,2119.505978,66.19826895
6.28E-04,2115.704749,66.40969154
0.000628,2111.833313,66.61784614
6.28E-04,2107.891656,66.82272318
0.0006288,2103.87979,67.02431322
6.29E-04,2099.797747,67.22260701
0.0006296,2095.64558,67.41759546
6.30E-04,2091.423367,67.60926961
0.0006304,2087.131205,67.79762067
6.31E-04,2082.769216,67.98263998
0.0006312,2078.337542,68.16431902
6.32E-04,2073.836348,68.34264942
0.000632,2069.265821,68.51762294
6.32E-04,2064.626172,68.68923147
0.0006328,2059.917631,68.85746703
6.33E-04,2055.140452,69.02232178
0.0006336,2050.294912,69.18378799
6.34E-04,2045.38131,69.34185806
0.0006344,2040.399965,69.49652452
6.35E-04,2035.351221,69.64778004
0.0006352,2030.235442,69.79561737
6.36E-04,2025.053015,69.94002943
0.000636,2019.804348,70.08100924
6.36E-04,2014.489872,70.21854994
0.0006368,2009.11004,70.3526448
6.37E-04,2003.665324,70.48328721
0.0006376,1998.156221,70.6104707
6.38E-04,1992.583247,70.73418891
0.0006384,1986.94694,70.85443562
6.39E-04,1981.24786,70.97120472
0.0006392,1975.486587,71.08449024
6.40E-04,1969.663722,71.19428636
0.00064,1963.779886,71.30058737
6.40E-04,1957.835723,71.4033877
0.0006408,1951.831895,71.50268193
6.41E-04,1945.769084,71.59846477
0.0006416,1939.647994,71.69073107
6.42E-04,1933.469348,71.77947583
0.0006424,1927.233886,71.86469421
6.43E-04,1920.942372,71.9463815
0.0006432,1914.595585,72.02453315
6.44E-04,1908.194325,72.09914477
0.000644,1901.73941,72.17021212
6.44E-04,1895.231676,72.23773115
0.0006448,1888.671978,72.30169794
6.45E-04,1882.061188,72.36210875
0.0006456,1875.400196,72.41896001
6.46E-04,1868.689909,72.47224834
0.0006464,1861.931252,72.52197052
6.47E-04,1855.125165,72.56812351
0.0006472,1848.272606,72.61070446
6.48E-04,1841.374548,72.64971071
0.000648,1834.431979,72.68513979
6.48E-04,1827.445905,72.71698941
0.0006488,1820.417345,72.74525748
6.49E-04,1813.347333,72.76994213
0.0006496,1806.236919,72.79104167
6.50E-04,1799.087164,72.80855463
0.0006504,1791.899147,72.82247972
6.51E-04,1784.673956,72.83281591
0.0006512,1777.412694,72.83956235
6.52E-04,1770.116479,72.8427184
0.000652,1762.786436,72.84228367
6.52E-04,1755.423707,72.83825798
0.0006528,1748.029442,72.83064137
6.53E-04,1740.604803,72.81943411
0.0006536,1733.150965,72.80463671
6.54E-04,1725.66911,72.78624991
0.0006544,1718.160432,72.76427469
6.55E-04,1710.626135,72.73871225
0.0006552,1703.067429,72.70956406
6.56E-04,1695.485536,72.67683181
0.000656,1687.881686,72.64051745
6.56E-04,1680.257115,72.60062318
0.0006568,1672.613069,72.55715144
6.57E-04,1664.950798,72.51010493
0.0006576,1657.271561,72.4594866
6.58E-04,1649.576624,72.40529966
0.0006584,1641.867256,72.34754758
6.59E-04,1634.144734,72.2862341
0.0006592,1626.410338,72.2213632
6.60E-04,1618.665354,72.15293914
0.00066,1610.911073,72.08096644
6.60E-04,1603.148786,72.00544991
0.0006608,1595.379792,71.9263946
6.61E-04,1587.60539,71.84380585
0.0006616,1579.826882,71.75768926
6.62E-04,1572.045573,71.66805072
0.0006624,1564.262768,71.57489638
6.63E-04,1556.479774,71.47823269
0.0006632,1548.6979,71.37806637
6.64E-04,1540.918453,71.2744044
0.000664,1533.142743,71.16725408
6.64E-04,1525.372077,71.05662297
0.0006648,1517.607762,70.94251892
6.65E-04,1509.851104,70.82495007
0.0006656,1502.103408,70.70392485
6.66E-04,1494.365976,70.57945197
0.0006664,1486.640107,70.45154045
6.67E-04,1478.927099,70.32019959
0.0006672,1471.228245,70.18543898
6.68E-04,1463.544835,70.04726851
0.000668,1455.878157,69.90569838
6.68E-04,1448.229492,69.76073908
0.0006688,1440.600116,69.6124014
6.69E-04,1432.991303,69.46069642
0.0006696,1425.404319,69.30563554
6.70E-04,1417.840425,69.14723046
0.0006704,1410.300876,68.98549318
6.71E-04,1402.786919,68.82043602
0.0006712,1395.299797,68.65207161
6.72E-04,1387.840743,68.48041287
0.000672,1380.410985,68.30547305
6.72E-04,1373.011742,68.12726571
0.0006728,1365.644223,67.94580473
6.73E-04,1358.309632,67.76110431
0.0006736,1351.009162,67.57317896
6.74E-04,1343.743998,67.38204351
0.0006744,1336.515314,67.18771312
6.75E-04,1329.324276,66.99020327
0.0006752,1322.17204,66.78952978
6.76E-04,1315.059751,66.58570877
0.000676,1307.988544,66.37875672
6.76E-04,1300.959542,66.16869043
0.0006768,1293.97386,65.95552702
6.77E-04,1287.032599,65.73928397
0.0006776,1280.13685,65.51997908
6.78E-04,1273.28769,65.29763049
0.0006784,1266.486188,65.07225669
6.79E-04,1259.733397,64.84387652
0.0006792,1253.030361,64.61250913
6.80E-04,1246.378108,64.37817407
0.00068,1239.777656,64.14089118
6.80E-04,1233.230008,63.9006807
0.0006808,1226.736157,63.6575632
6.81E-04,1220.297078,63.41155961
0.0006816,1213.913737,63.1626912
6.82E-04,1207.587084,62.91097962
0.0006824,1201.318055,62.65644688
6.83E-04,1195.107574,62.39911533
0.0006832,1188.956549,62.1390077
6.84E-04,1182.865876,61.87614708
0.000684,1176.836433,61.61055694
6.84E-04,1170.869087,61.34226109
0.0006848,1164.96469,61.07128374
6.85E-04,1159.124077,60.79764945
0.0006856,1153.348072,60.52138316
6.86E-04,1147.637481,60.2425102
0.0006864,1141.993097,59.96105624
6.87E-04,1136.415697,59.67704735
0.0006872,1130.906043,59.39050998
6.88E-04,1125.464882,59.10147096
0.000688,1120.092948,58.80995748
6.88E-04,1114.790957,58.51599712
0.0006888,1109.55961,58.21961786
6.89E-04,1104.399596,57.92084804
0.0006896,1099.311583,57.61971639
6.90E-04,1094.29623,57.31625201
0.0006904,1089.354177,57.01048441
6.91E-04,1084.48605,56.70244346
0.0006912,1079.692458,56.39215942
6.92E-04,1074.973998,56.07966293
0.000692,1070.331249,55.76498502
6.92E-04,1065.764775,55.4481571
0.0006928,1061.275126,55.12921096
6.93E-04,1056.862837,54.80817876
0.0006936,1052.528427,54.48509306
6.94E-04,1048.272399,54.15998679
0.0006944,1044.095244,53.83289324
6.95E-04,1039.997435,53.50384611
0.0006952,1035.979432,53.17287943
6.96E-04,1032.04168,52.84002766
0.000696,1028.184607,52.50532556
6.96E-04,1024.40863,52.16880833
0.0006968,1020.714148,51.83051148
6.97E-04,1017.101548,51.4904709
0.0006976,1013.571201,51.14872285
6.98E-04,1010.123464,50.80530394
0.0006984,1006.758682,50.46025114
6.99E-04,1003.477182,50.11360174
0.0006992,1000.27928,49.76539342
7.00E-04,997.1652758,49.41566417
0.0007,994.1354579,49.06445233
7.00E-04,991.1900996,48.71179657
0.0007008,988.3294609,48.3577359
7.01E-04,985.5537886,48.00230964
0.0007016,982.8633159,47.64555743
7.02E-04,980.2582633,47.28751924
0.0007024,977.7388378,46.92823533
7.03E-04,975.305234,46.56774627
0.0007032,972.9576335,46.20609293
7.04E-04,970.6962053,45.84331647
0.000704,968.5211062,45.47945833
7.04E-04,966.4324803,45.11456023
0.0007048,964.43046,44.74866416
7.05E-04,962.5151656,44.38181238
0.0007056,960.6867053,44.0140474
7.06E-04,958.945176,43.64541199
0.0007064,957.290663,43.27594915
7.07E-04,955.72324,42.90570212
0.0007072,954.24297,42.53471436
7.08E-04,952.8499045,42.16302957
0.000708,951.5440845,41.79069164
7.08E-04,950.3255402,41.41774466
0.0007088,949.1942912,41.04423293
7.09E-04,948.1503471,40.67020092
0.0007096,947.1937069,40.29569327
7.10E-04,946.3243599,39.92075482
0.0007104,945.5422855,39.54543052
7.11E-04,944.8474535,39.16976551
0.0007112,944.2398243,38.79380503
7.12E-04,943.7193489,38.41759448
0.000712,943.2859692,38.04117936
7.12E-04,942.9396184,37.66460529
0.0007128,942.6802206,37.28791797
7.13E-04,942.5076917,36.91116321
0.0007136,942.421939,36.53438688
7.14E-04,942.4228617,36.15763492
0.0007144,942.5103509,35.78095335
7.15E-04,942.68429,35.4043882
0.0007152,942.9445545,35.02798556
7.16E-04,943.2910128,34.65179153
0.000716,943.7235258,34.27585223
7.16E-04,944.2419472,33.90021379
0.0007168,944.8461241,33.52492232
7.17E-04,945.5358965,33.1500239
0.0007176,946.3110981,32.77556461
7.18E-04,947.1715562,32.40159045
0.0007184,948.1170919,32.0281474
7.19E-04,949.1475202,31.65528136
0.0007192,950.2626504,31.28303814
7.20E-04,951.4622862,30.91146348
0.00072,952.7462257,30.54060301
7.20E-04,954.114262,30.17050227
0.0007208,955.5661828,29.80120663
7.21E-04,957.1017712,29.43276138
0.0007216,958.7208053,29.06521162
7.22E-04,960.4230588,28.69860231
0.0007224,962.2083012,28.33297825
7.23E-04,964.0762976,27.96838404
0.0007232,966.0268093,27.60486408
7.24E-04,968.0595936,27.2424626
0.000724,970.1744043,26.88122357
7.24E-04,972.3709918,26.52119076
0.0007248,974.6491032,26.16240768
7.25E-04,977.0084824,25.80491761
0.0007256,979.4488705,25.44876354
7.26E-04,981.970006,25.0939882
0.0007264,984.5716247,24.74063403
7.27E-04,987.2534601,24.38874316
0.0007272,990.0152434,24.03835742
7.28E-04,992.856704,23.68951831
0.000728,995.7775694,23.34226701
7.28E-04,998.7775654,22.99664432
0.0007288,1001.856416,22.65269072
7.29E-04,1005.013845,22.3104463
0.0007296,1008.249574,21.96995077
7.30E-04,1011.563324,21.63124345
0.0007304,1014.954815,21.29436325
7.31E-04,1018.423768,20.95934869
0.0007312,1021.9699,20.62623782
7.32E-04,1025.592932,20.29506828
0.000732,1029.292582,19.96587727
7.32E-04,1033.068569,19.63870151
0.0007328,1036.920613,19.31357725
7.33E-04,1040.848433,18.99054027
0.0007336,1044.851751,18.66962584
7.34E-04,1048.930286,18.35086875
0.0007344,1053.083763,18.03430325
7.35E-04,1057.311903,17.71996309
0.0007352,1061.614432,17.40788146
7.36E-04,1065.991075,17.09809101
0.000736,1070.441562,16.79062385
7.36E-04,1074.965621,16.48551151
0.0007368,1079.562984,16.18278495
7.37E-04,1084.233384,15.88247452
0.0007376,1088.976559,15.58461001
7.38E-04,1093.792247,15.28922057
0.0007384,1098.680189,14.99633476
7.39E-04,1103.640129,14.70598051
0.0007392,1108.671815,14.41818509
7.40E-04,1113.774996,14.13297517
0.00074,1118.949426,13.85037672
7.40E-04,1124.194862,13.57041509
0.0007408,1129.511065,13.29311492
7.41E-04,1134.897799,13.01850021
0.0007416,1140.354833,12.74659425
7.42E-04,1145.881939,12.47741962
0.0007424,1151.478894,12.21099824
7.43E-04,1157.145478,11.94735128
0.0007432,1162.881477,11.68649921
7.44E-04,1168.686682,11.42846175
0.000744,1174.560887,11.17325793
7.44E-04,1180.503893,10.92090598
0.0007448,1186.515505,10.67142344
7.45E-04,1192.595533,10.42482707
0.0007456,1198.743792,10.18113285
7.46E-04,1204.960106,9.940356018
0.0007464,1211.244299,9.702511039
7.47E-04,1217.596205,9.46761159
0.0007472,1224.015663,9.235670567
7.48E-04,1230.502518,9.006700075
0.000748,1237.056619,8.780711427
7.48E-04,1243.677825,8.557715135
0.0007488,1250.365999,8.337720909
7.49E-04,1257.121011,8.12073765
0.0007496,1263.942737,7.90677345
7.50E-04,1270.831062,7.695835582
0.0007504,1277.785874,7.487930505
7.51E-04,1284.807072,7.283063852
0.0007512,1291.894559,7.081240435
7.52E-04,1299.048248,6.88246424
0.000752,1306.268055,6.686738421
7.52E-04,1313.553908,6.494065305
0.0007528,1320.905739,6.304446386
7.53E-04,1328.323489,6.117882324
0.0007536,1335.807106,5.934372948
7.54E-04,1343.356545,5.75391725
0.0007544,1350.971771,5.576513389
7.55E-04,1358.652754,5.402158691
0.0007552,1366.399473,5.230849647
7.56E-04,1374.211915,5.062581916
0.000756,1382.090074,4.897350327
7.56E-04,1390.033953,4.73514888
0.0007568,1398.043562,4.575970746
7.57E-04,1406.118919,4.419808272
0.0007576,1414.260052,4.266652984
7.58E-04,1422.466994,4.116495588
0.0007584,1430.739787,3.969325977
7.59E-04,1439.078482,3.825133231
0.0007592,1447.483138,3.683905625
7.60E-04,1455.95382,3.54563063
0.00076,1464.490604,3.410294923
7.60E-04,1473.093571,3.27788439
0.0007608,1481.762813,3.14838413
7.61E-04,1490.498427,3.021778465
0.0007616,1499.300519,2.898050947
7.62E-04,1508.169205,2.777184362
0.0007624,1517.104604,2.659160739
7.63E-04,1526.106849,2.54396136
0.0007632,1535.176074,2.431566767
7.64E-04,1544.312427,2.321956769
0.000764,1553.516058,2.215110457
7.64E-04,1562.787129,2.111006207
0.0007648,1572.125805,2.009621695
7.65E-04,1581.532263,1.910933905
0.0007656,1591.006683,1.814919142
7.66E-04,1600.549255,1.721553042
0.0007664,1610.160174,1.630810584
7.67E-04,1619.839642,1.542666102
0.0007672,1629.58787,1.457093298
7.68E-04,1639.405072,1.374065257
0.000768,1649.29147,1.293554457
7.68E-04,1659.247294,1.215532782
0.0007688,1669.272776,1.139971543
7.69E-04,1679.368159,1.066841485
0.0007696,1689.533687,0.996112805
7.70E-04,1699.769612,0.927755167
0.0007704,1710.07619,0.86173772
7.71E-04,1720.453685,0.798029108
0.0007712,1730.902362,0.736597493
7.72E-04,1741.422493,0.677410568
0.000772,1752.014355,0.620435574
7.72E-04,1762.678227,0.565639319
0.0007728,1773.414394,0.512988192
7.73E-04,1784.223144,0.462448186
0.0007736,1795.104768,0.413984912
7.74E-04,1806.059562,0.36756362
0.0007744,1817.087823,0.323149215
7.75E-04,1828.189852,0.28070628
0.0007752,1839.365952,0.240199089
7.76E-04,1850.616428,0.201591632
0.000776,1861.941587,0.164847634
7.76E-04,1873.341739,0.12993057
0.0007768,1884.817192,0.09680369
7.77E-04,1896.368258,0.065430036
0.0007776,1907.995248,0.035772467
7.78E-04,1919.698474,0.007793671
0.0007784,1931.478248,-0.018543806
7.79E-04,1943.334882,-0.043277546
0.0007792,1955.268686,-0.066445233
7.80E-04,1967.27997,-0.088084635
0.00078,1979.369043,-0.108233585
7.80E-04,1991.536211,-0.126929956
0.0007808,2003.781779,-0.144211644
7.81E-04,2016.106049,-0.160116543
0.0007816,2028.509321,-0.17468253
7.82E-04,2040.991891,-0.187947438
0.0007824,2053.554051,-0.199949041
7.83E-04,2066.19609,-0.210725029
0.0007832,2078.918292,-0.220312988
7.84E-04,2091.720938,-0.228750384
0.000784,2104.604301,-0.236074537
7.84E-04,2117.568651,-0.242322603
0.0007848,2130.614252,-0.247531555
7.85E-04,2143.741359,-0.251738164
0.0007856,2156.950223,-0.254978975
7.86E-04,2170.241088,-0.257290293
0.0007864,2183.614188,-0.258708161
7.87E-04,2197.069753,-0.259268339
0.0007872,2210.608,-0.259006292
7.88E-04,2224.229143,-0.257957165
0.000788,2237.933381,-0.256155767
7.88E-04,2251.720907,-0.253636556
0.0007888,2265.591904,-0.250433619
7.89E-04,2279.546543,-0.246580655
0.0007896,2293.584987,-0.242110959
7.90E-04,2307.707384,-0.237057406
0.0007904,2321.913875,-0.231452436
7.91E-04,2336.204585,-0.225328035
0.0007912,2350.57963,-0.218715726
7.92E-04,2365.03911,-0.211646549
0.000792,2379.583116,-0.204151049
7.92E-04,2394.211721,-0.196259263
0.0007928,2408.924988,-0.188000707
7.93E-04,2423.722964,-0.179404362
0.0007936,2438.605681,-0.170498663
7.94E-04,2453.573156,-0.161311488
0.0007944,2468.625393,-0.151870145
7.95E-04,2483.762376,-0.142201364
0.0007952,2498.984078,-0.132331285
7.96E-04,2514.290451,-0.122285449
0.000796,2529.681433,-0.112088792
7.96E-04,2545.156943,-0.101765633
0.0007968,2560.716886,-0.091339667
7.97E-04,2576.361144,-0.08083396
0.0007976,2592.089585,-0.070270942
7.98E-04,2607.902058,-0.059672399
0.0007984,2623.798391,-0.049059471
7.99E-04,2639.778396,-0.038452644
0.0007992,2655.841864,-0.027871749
8.00E-04,2671.988566,-0.017335956
0.0008,2688.218253,-0.006863775
8.00E-04,2704.530659,0.003526952
0.0008008,2720.925494,0.013819047
8.01E-04,2737.402449,0.023996002
0.0008016,2753.961193,0.034041973
8.02E-04,2770.601376,0.043941787
0.0008024,2787.322625,0.053680936
8.03E-04,2804.124547,0.063245577
0.0008032,2821.006725,0.072622532
8.04E-04,2837.968722,0.081799281
0.000804,2855.010079,0.090763964
8.04E-04,2872.130314,0.099505374
0.0008048,2889.328924,0.108012953
8.05E-04,2906.605382,0.116276789
0.0008056,2923.959138,0.124287607
8.06E-04,2941.389623,0.132036768
0.0008064,2958.89624,0.139516257
8.07E-04,2976.478374,0.146718682
0.0008072,2994.135384,0.153637261
8.08E-04,3011.866608,0.160265817
0.000808,3029.671359,0.166598771
8.08E-04,3047.548928,0.172631127
0.0008088,3065.498584,0.178358472
8.09E-04,3083.519571,0.183776956
0.0008096,3101.611112,0.18888329
8.10E-04,3119.772406,0.193674732
0.0008104,3138.002629,0.198149074
8.11E-04,3156.300934,0.202304636
0.0008112,3174.666452,0.206140248
8.12E-04,3193.09829,0.209655244
0.000812,3211.595534,0.212849443
8.12E-04,3230.157246,0.215723145
0.0008128,3248.782468,0.218277109
8.13E-04,3267.470216,0.220512544
0.0008136,3286.219488,0.222431098
8.14E-04,3305.029258,0.22403484
0.0008144,3323.898477,0.225326248
8.15E-04,3342.826078,0.226308195
0.0008152,3361.81097,0.226983932
8.16E-04,3380.852043,0.227357081
0.000816,3399.948163,0.22743161
8.16E-04,3419.09818,0.227211828
0.0008168,3438.30092,0.226702364
8.17E-04,3457.555191,0.225908154
0.0008176,3476.85978,0.224834429
8.18E-04,3496.213457,0.223486694
0.0008184,3515.614971,0.221870718
8.19E-04,3535.063053,0.21999252
0.0008192,3554.556416,0.217858348
8.20E-04,3574.093754,0.215474671
0.00082,3593.673745,0.21284816
8.20E-04,3613.295049,0.209985673
0.0008208,3632.95631,0.206894246
8.21E-04,3652.656155,0.20358107
0.0008216,3672.393195,0.200053485
8.22E-04,3692.166027,0.196318958
0.0008224,3711.973231,0.192385077
8.23E-04,3731.813375,0.18825953
0.0008232,3751.685011,0.183950095
8.24E-04,3771.586679,0.179464627
0.000824,3791.516905,0.174811043
8.24E-04,3811.474203,0.169997309
0.0008248,3831.457075,0.16503143
8.25E-04,3851.464012,0.159921434
0.0008256,3871.493493,0.154675361
8.26E-04,3891.543989,0.149301253
0.0008264,3911.613958,0.14380714
8.27E-04,3931.701853,0.138201028
0.0008272,3951.806114,0.132490892
8.28E-04,3971.925177,0.126684662
0.000828,3992.057468,0.120790214
8.28E-04,4012.201408,0.114815358
0.0008288,4032.355409,0.108767832
8.29E-04,4052.517882,0.102655289
0.0008296,4072.687228,0.09648529
8.30E-04,4092.861848,0.090265298
0.0008304,4113.040136,0.084002664
8.31E-04,4133.220485,0.077704622
0.0008312,4153.401286,0.071378284
8.32E-04,4173.580927,0.06503063
0.000832,4193.757794,0.058668502
8.32E-04,4213.930274,0.052298597
0.0008328,4234.096755,0.045927464
8.33E-04,4254.255625,0.039561495
0.0008336,4274.405271,0.033206922
8.34E-04,4294.544086,0.02686981
0.0008344,4314.670465,0.020556056
8.35E-04,4334.782803,0.014271383
0.0008352,4354.879504,0.008021336
8.36E-04,4374.958973,0.001811279
0.000836,4395.019622,-0.004353607
8.36E-04,4415.05987,-0.010468327
0.0008368,4435.07814,-0.016528075
8.37E-04,4455.072865,-0.022528235
0.0008376,4475.042484,-0.028464382
8.38E-04,4494.985446,-0.034332284
0.0008384,4514.900208,-0.040127903
8.39E-04,4534.785237,-0.045847395
0.0008392,4554.639013,-0.05148711
8.40E-04,4574.460022,-0.057043593
0.00084,4594.246767,-0.062513581
8.40E-04,4613.99776,-0.067894007
0.0008408,4633.711526,-0.073181992
8.41E-04,4653.386606,-0.078374851
0.0008416,4673.021551,-0.083470088
8.42E-04,4692.61493,-0.088465393
0.0008424,4712.165326,-0.093358642
8.43E-04,4731.671337,-0.098147894
0.0008432,4751.131578,-0.102831389
8.44E-04,4770.54468,-0.107407546
0.000844,4789.909293,-0.111874957
8.44E-04,4809.224082,-0.116232388
0.0008448,4828.487732,-0.120478772
8.45E-04,4847.698948,-0.124613207
0.0008456,4866.856451,-0.128634955
8.46E-04,4885.958984,-0.132543434
0.0008464,4905.005309,-0.136338216
8.47E-04,4923.994209,-0.140019023
0.0008472,4942.924488,-0.143585723
8.48E-04,4961.794971,-0.147038325
0.000848,4980.604505,-0.150376976
8.48E-04,4999.351958,-0.153601954
0.0008488,5018.036223,-0.156713666
8.49E-04,5036.656212,-0.159712642
0.0008496,5055.210864,-0.162599531
8.50E-04,5073.699139,-0.165375097
0.0008504,5092.12002,-0.16804021
8.51E-04,5110.472517,-0.170595847
0.0008512,5128.755661,-0.173043085
8.52E-04,5146.96851,-0.175383093
0.000852,5165.110145,-0.177617132
8.52E-04,5183.179672,-0.179746547
0.0008528,5201.176222,-0.181772764
8.53E-04,5219.098953,-0.183697283
0.0008536,5236.947047,-0.185521675
8.54E-04,5254.71971,-0.187247578
0.0008544,5272.416176,-0.188876688
8.55E-04,5290.035705,-0.19041076
0.0008552,5307.577581,-0.191851601
8.56E-04,5325.041114,-0.193201062
0.000856,5342.42564,-0.19446104
8.56E-04,5359.730524,-0.195633469
0.0008568,5376.955152,-0.196720317
8.57E-04,5394.098939,-0.197723581
0.0008576,5411.161326,-0.198645284
8.58E-04,5428.141777,-0.19948747
0.0008584,5445.039787,-0.200252203
8.59E-04,5461.85487,-0.200941557
0.0008592,5478.586572,-0.201557618
8.60E-04,5495.23446,-0.202102479
0.00086,5511.798128,-0.202578233
8.60E-04,5528.277196,-0.202986975
0.0008608,5544.671307,-0.203330794
8.61E-04,5560.98013,-0.203611774
0.0008616,5577.203359,-0.203831987
8.62E-04,5593.340711,-0.203993493
0.0008624,5609.391928,-0.204098336
8.63E-04,5625.356776,-0.204148541
0.0008632,5641.235044,-0.204146113
8.64E-04,5657.026545,-0.204093033
0.000864,5672.731114,-0.203991255
8.64E-04,5688.348608,-0.203842707
0.0008648,5703.878909,-0.203649287
8.65E-04,5719.321918,-0.203412862
0.0008656,5734.677559,-0.203135263
8.66E-04,5749.945777,-0.202818289
0.0008664,5765.126538,-0.2024637
8.67E-04,5780.219827,-0.202073221
0.0008672,5795.22565,-0.201648535
8.68E-04,5810.144033,-0.201191287
0.000868,5824.975018,-0.20070308
8.68E-04,5839.71867,-0.200185474
0.0008688,5854.375068,-0.19963999
8.69E-04,5868.944311,-0.199068101
0.0008696,5883.426514,-0.198471239
8.70E-04,5897.821808,-0.197850791
0.0008704,5912.130341,-0.1972081
8.71E-04,5926.352275,-0.196544464
0.0008712,5940.487789,-0.195861136
8.72E-04,5954.537074,-0.195159323
0.000872,5968.500336,-0.194440191
8.72E-04,5982.377793,-0.193704858
0.0008728,5996.169678,-0.192954399
8.73E-04,6009.876233,-0.192189845
0.0008736,6023.497713,-0.191412185
8.74E-04,6037.034383,-0.190622362
0.0008744,6050.486518,-0.18982128
8.75E-04,6063.854405,-0.1890098
0.0008752,6077.138335,-0.188188741
8.76E-04,6090.338612,-0.187358884
0.000876,6103.455544,-0.18652097
8.76E-04,6116.489449,-0.1856757
0.0008768,6129.440649,-0.18482374
8.77E-04,6142.309473,-0.183965717
0.0008776,6155.096254,-0.183102224
8.78E-04,6167.80133,-0.18223382
0.0008784,6180.425043,-0.181361028
8.79E-04,6192.967738,-0.180484342
0.0008792,6205.429761,-0.179604222
8.80E-04,6217.811462,-0.178721099
